Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),constant,TCGA-CJ-5683-01Z-00-DX1.4758DFEF-5B66-43AC-B88B-FFF4079DB129_R1.png,20191707,67612994,2902488,5569477,0.8265909471298953,0.7044354610253704,0.8743195855062279,0.7838035317010275,0.912003963660312,0.8265909471298954,0.9588389965199415,0.9238960242268944,0.12568041449377212,0.25,
HistoKit (no postprocessing),constant,TCGA-PG-A7D5-01Z-00-DX1.3B12F210-014B-408D-83A9-9D23BD5E306A_R1.png,29621501,50762006,420640,6027943,0.9018354786233275,0.8212207379389524,0.985998334805765,0.8309106027011248,0.9257350249199345,0.9018354786233275,0.9917815894082537,0.8938554602329366,0.014001665194234991,0.25,
HistoKit (no postprocessing),constant,TCGA-UT-A97Y-01Z-00-DX1.19376AE8-F20F-49A8-BD6C-3998FD71628E_R1.png,35677215,35147842,2012505,7782516,0.879296521673326,0.7845933725361559,0.9466033443602128,0.8209258129094265,0.8785039503434864,0.879296521673326,0.9458426747199105,0.8187176542995519,0.05339665563978719,0.25,
HistoKit (no postprocessing),gaussian,47-07b_he_2_R1.png,10125694,37153475,177492,712299,0.9579119499437567,0.9192236202037405,0.9827730956230432,0.9342775918013603,0.9815277099609375,0.9579119499437567,0.995245448637856,0.9811888435186878,0.017226904376956797,0.75,1.75
HistoKit (no postprocessing),gaussian,390-02_he_2_R2.png,2612090,29014127,2741050,1655773,0.5429974400797921,0.37268118465730704,0.48795473310991305,0.6120369843174441,0.8779441435259212,0.542997440079792,0.9136817911611703,0.9460130942715822,0.5120452668900869,0.75,1.75
HistoKit (no postprocessing),gaussian,11-22_he_R1.png,11519905,19239780,159370,1525014,0.9318730471051958,0.8724365999562718,0.9863544612144162,0.8830951729175168,0.9480834540205176,0.9318730471051959,0.9917846915973123,0.926557711095039,0.013645538785583866,0.75,1.75
HistoKit (no postprocessing),constant,TCGA-PG-A6IB-01Z-00-DX2.C943409D-2569-4C84-874A-773AC7CEE834_R1.png,53444716,23909864,75658,6051296,0.9457870295020759,0.8971498700640758,0.9985863701176677,0.89829072913324,0.9266070745657357,0.9457870295020759,0.9968456804900889,0.7980286477559614,0.001413629882332287,0.25,
HistoKit (no postprocessing),gaussian,33-12_he_2_R1.png,3998631,14245009,676714,562462,0.8658383242544366,0.7634170178473548,0.8552590236656332,0.8766826284840059,0.9363964634270528,0.8658383242544366,0.9546490710221601,0.9620149855434463,0.14474097633436678,0.75,1.75
HistoKit (no postprocessing),gaussian,2-12_he_1_R1.png,4846947,4989519,110659,327691,0.9567371255567868,0.917062371329369,0.9776789442323573,0.9366736378467441,0.9573374355316923,0.9567371255567868,0.9783029141335852,0.9383716272255562,0.02232105576764269,0.75,1.75
HistoKit (no postprocessing),gaussian,TCGA-2Y-A9GY-01Z-00-DX1.9AF8DAB8-B99C-4484-A065-20E7345E1FF4_R1.png,19678044,16482526,51033,9349991,0.8071866110527629,0.6767082081172615,0.9974133103135032,0.6778979011152495,0.7936634087033917,0.807186611052763,0.9969133687429307,0.6380534270044224,0.0025866896864967376,0.75,1.75
HistoKit (no postprocessing),gaussian,223-98_he_R1.png,5904376,34762293,676660,272072,0.9256332988542255,0.8615617906503151,0.8971803223686969,0.9559500865222211,0.9772023823583966,0.9256332988542254,0.9809063207933937,0.9922341392515606,0.10281967763130304,0.75,1.75
HistoKit (no postprocessing),gaussian,TCGA-EC-A1QX-01Z-00-DX1.D94B9C3B-F06F-4300-B492-E2534AF4D703_R1.png,7749751,48951084,339166,9308099,0.61636161817541,0.44546438308730646,0.9580702830799228,0.45432167594392026,0.8545962130038388,0.61636161817541,0.9931190042655494,0.8402294965241789,0.04192971692007719,0.75,1.75
HistoKit (no postprocessing),gaussian,10-99_he_R1.png,6915213,12335582,1009150,336176,0.9113502909114487,0.8371382303261324,0.8726522245384266,0.9536397785307064,0.9346806129173547,0.9113502909114488,0.9243783989067746,0.9734704529553042,0.1273477754615734,0.75,1.75
HistoKit (no postprocessing),gaussian,TCGA-08-0520-01Z-00-DX1.2d50b1bc-c1d8-41a4-b42f-19d9916a5ef6_R1.png,20271419,19732635,478792,2421512,0.9332390829374174,0.8748343401135945,0.9769259213797874,0.8932922327221635,0.9324007132329075,0.9332390829374173,0.9763108265438161,0.8906971232067747,0.023074078620212584,0.75,1.75
HistoKit (no postprocessing),gaussian,TCGA-AX-A1CF-01Z-00-DX2.97DE8134-0D44-4FCE-BA8A-46AD7D215133_R1.png,111679752,196808708,9298578,12139512,0.9124252422186796,0.8389540449431264,0.9231384827348832,0.9019578084392426,0.9350216282987834,0.9124252422186797,0.9548847681202304,0.9419018166318909,0.07686151726511682,0.75,1.25
HistoKit (no postprocessing),gaussian,33-00_he_R2.png,23975148,43891411,915097,4309416,0.9017483447848398,0.8210762446865394,0.9632347130371758,0.8476407131465771,0.9285205038448472,0.9017483447848397,0.979576694528393,0.9105945630351944,0.03676528696282419,0.75,1.75
HistoKit (no postprocessing),gaussian,33-00_he_R1.png,12722890,23736964,1499215,1362531,0.8989051180240901,0.8163738954185391,0.894585576467056,0.9032665761286084,0.9272220357259114,0.8989051180240902,0.9405926309208696,0.9457148042221567,0.10541442353294396,0.75,1.75
HistoKit (no postprocessing),gaussian,TCGA-CV-7099-01A-02-BS2.1e152adb-e0cb-4962-8004-a9d9310c5e30_R1.png,13939936,36620869,132625,2672272,0.9085899261617384,0.8324917901540135,0.99057563154283,0.8391380603951022,0.9474400805221301,0.9085899261617384,0.9963914995401526,0.9319913875045011,0.00942436845716995,0.75,1.75
HistoKit (no postprocessing),gaussian,TCGA-CJ-5683-01Z-00-DX1.4758DFEF-5B66-43AC-B88B-FFF4079DB129_R1.png,20343783,67666875,2848607,5417401,0.8311459751641422,0.7110776517032229,0.8771749267755501,0.7897068317977931,0.9141431839777252,0.8311459751641422,0.9596030982245857,0.925874602629983,0.12282507322444991,0.75,1.75
HistoKit (no postprocessing),gaussian,13-23_he_R1.png,6983910,41851023,6160306,4401153,0.5694345928390313,0.39804862468267266,0.5313295216694552,0.6134274355794078,0.8221868594307883,0.5694345928390313,0.8716905753639937,0.9048444120769583,0.46867047833054476,0.75,1.75
HistoKit (no postprocessing),gaussian,TCGA-PG-A7D5-01Z-00-DX1.3B12F210-014B-408D-83A9-9D23BD5E306A_R1.png,29743433,50743631,439015,5906011,0.903617748066545,0.8241812985142979,0.9854546258143143,0.8343309084988815,0.9269276370060884,0.9036177480665449,0.9914225810052884,0.8957449545753529,0.014545374185685668,0.75,1.75
HistoKit (no postprocessing),gaussian,TCGA-UT-A97Y-01Z-00-DX1.19376AE8-F20F-49A8-BD6C-3998FD71628E_R1.png,35768322,35089030,2071317,7691409,0.879916338835098,0.7855809073404153,0.9452606564243385,0.8230221673484357,0.8789045329378123,0.879916338835098,0.9442600199616005,0.8202120132521314,0.054739343575661494,0.75,1.75
HistoKit (no postprocessing),gaussian,TCGA-PG-A6IB-01Z-00-DX2.C943409D-2569-4C84-874A-773AC7CEE834_R1.png,53428889,23916476,69046,6067123,0.9456947105317066,0.8969837484251253,0.9987093707448708,0.8980247113033392,0.9264966908729779,0.9456947105317066,0.9971213467857819,0.797651942983896,0.0012906292551291933,0.75,1.75
HistoKit (no postprocessing),gaussian,TCGA-AX-A1CF-01Z-00-DX2.97DE8134-0D44-4FCE-BA8A-46AD7D215133_R1.png,111061685,196371019,9736267,12757579,0.908044714236303,0.8315768292666217,0.919400396788184,0.8969661215237074,0.9318216554563432,0.9080447142363031,0.9527611702188927,0.938996487701792,0.08059960321181604,0.25,2.25
HistoKit (no postprocessing),constant,TCGA-AX-A1CF-01Z-00-DX2.97DE8134-0D44-4FCE-BA8A-46AD7D215133_R1.png,111477024,195781845,10325441,12342240,0.907713046837155,0.8310206802422802,0.9152279799920305,0.9003205187845407,0.9312947654561295,0.907713046837155,0.9499025910224251,0.940697685229463,0.08477202000796946,0.25,
HistoKit (no postprocessing),gaussian,TCGA-AX-A1CF-01Z-00-DX2.97DE8134-0D44-4FCE-BA8A-46AD7D215133_R1.png,111685124,196809356,9297930,12134140,0.9124515234369636,0.8389984842979789,0.923146840052492,0.9020011942568161,0.9350398747842512,0.9124515234369635,0.9548879121138881,0.9419262133912032,0.07685315994750802,0.75,1.75
