Method,Mode,Image,Tissue_TP,Tissue_TN,Tissue_FP,Tissue_FN,Tissue_DICE,Tissue_JACCARD,Tissue_PRECISION,Tissue_RECALL,Tissue_ACCURACY,Tissue_F1,Tissue_SPECIFICITY,Tissue_NPV,Tissue_FDR,Background_TP,Background_TN,Background_FP,Background_FN,Background_DICE,Background_JACCARD,Background_PRECISION,Background_RECALL,Background_ACCURACY,Background_F1,Background_SPECIFICITY,Background_NPV,Background_FDR,Fold_TP,Fold_TN,Fold_FP,Fold_FN,Fold_DICE,Fold_JACCARD,Fold_PRECISION,Fold_RECALL,Fold_ACCURACY,Fold_F1,Fold_SPECIFICITY,Fold_NPV,Fold_FDR,Dark.Spot_TP,Dark.Spot_TN,Dark.Spot_FP,Dark.Spot_FN,Dark.Spot_DICE,Dark.Spot_JACCARD,Dark.Spot_PRECISION,Dark.Spot_RECALL,Dark.Spot_ACCURACY,Dark.Spot_F1,Dark.Spot_SPECIFICITY,Dark.Spot_NPV,Dark.Spot_FDR,Pen_TP,Pen_TN,Pen_FP,Pen_FN,Pen_DICE,Pen_JACCARD,Pen_PRECISION,Pen_RECALL,Pen_ACCURACY,Pen_F1,Pen_SPECIFICITY,Pen_NPV,Pen_FDR,Edge_TP,Edge_TN,Edge_FP,Edge_FN,Edge_DICE,Edge_JACCARD,Edge_PRECISION,Edge_RECALL,Edge_ACCURACY,Edge_F1,Edge_SPECIFICITY,Edge_NPV,Edge_FDR,Out.Of.Focus_TP,Out.Of.Focus_TN,Out.Of.Focus_FP,Out.Of.Focus_FN,Out.Of.Focus_DICE,Out.Of.Focus_JACCARD,Out.Of.Focus_PRECISION,Out.Of.Focus_RECALL,Out.Of.Focus_ACCURACY,Out.Of.Focus_F1,Out.Of.Focus_SPECIFICITY,Out.Of.Focus_NPV,Out.Of.Focus_FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,6b2d30c9-44cd-a969-e61b-a79baabcf1be_142247_2.png,12538450,1800384,20026,49884,0.9972199257082708,0.9944552661884655,0.9984053797610475,0.9960372834085909,0.995148085079449,0.9972199257082708,0.988999181503068,0.9730395812930883,0.0015946202389525608,71045,14337699,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1616423,12627462,36649,128210,0.9514793073559947,0.9074492416136244,0.9778297618010588,0.9265117649385286,0.9885584059235142,0.9514793073559946,0.9971060740070898,0.989948785136526,0.022170238198941122,845,14402603,1409,3887,0.24191239622101346,0.13759973945611464,0.3748890860692103,0.17857142857142858,0.9996324454095374,0.24191239622101346,0.9999021800315079,0.9997301910458412,0.6251109139307897,0,14293494,115250,0,0.0,0.0,0.0,,0.992001384714726,,0.992001384714726,1.0,1.0,0,14408744,0,0,,,,,1.0,,1.0,1.0,,0,14400097,8647,0,0.0,0.0,0.0,,0.9993998782961235,,0.9993998782961235,1.0,1.0,0.5,1.25
HistoKit (no postprocessing),gaussian,f9c9fe62-ad13-adcd-2a95-e3f0edb47dd0_140030_3.png,3571772,2346239,149873,7215,0.9784829587356273,0.9578723792258224,0.9597293669869104,0.9979840664411466,0.9741423143886215,0.9784829587356272,0.939957421782356,0.9969342931708034,0.04027063301308964,47579,6027520,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,6075099,0,0,,,,,1.0,,1.0,1.0,,0,6075099,0,0,,,,,1.0,,1.0,1.0,,0,6075099,0,0,,,,,1.0,,1.0,1.0,,2198408,3854377,19310,3004,0.9949505898219785,0.9899519165388554,0.9912928514806661,0.9986354212659875,0.9963269734369761,0.9949505898219785,0.9950150851114197,0.9992212332668201,0.008707148519333838,87153,5826974,1004,159968,0.5198849909627234,0.3512463476070529,0.9886112276960423,0.3526733867214846,0.9735029832435652,0.5198849909627234,0.9998277275583402,0.9732805161633435,0.011388772303957712,0.5,1.25
HistoKit (no postprocessing),gaussian,05946af2-9c28-2772-aad0-50112b864693_161912_4.png,5685107,1440253,13728,47977,0.9946023935264062,0.98926274254317,0.9975910865992786,0.991631554674587,0.9914144369085294,0.9946023935264061,0.9905583360442812,0.9677623754392802,0.0024089134007213753,28069,7158996,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1073913,5728982,38230,345940,0.8482738519334154,0.736523915305233,0.9656249241329578,0.7563550592913492,0.9465470258026051,0.8482738519334153,0.9933711470984593,0.9430544128797045,0.034375075867042276,0,7180305,701,6059,0.0,0.0,0.0,0.0,0.999059421335413,,0.9999023813655078,0.9991568754379823,1.0,0,6845411,341654,0,0.0,0.0,0.0,,0.9524626533918923,,0.9524626533918923,1.0,1.0,0,7187065,0,0,,,,,1.0,,1.0,1.0,,0,7181402,5663,0,0.0,0.0,0.0,,0.9992120566601248,,0.9992120566601248,1.0,1.0,0.5,1.25
HistoKit (no postprocessing),gaussian,e31b457d-11d9-9b22-d318-5b97845e05b9_143436_2.png,9687710,235251,820,1416521,0.9318348823419843,0.8723696991576175,0.999915363837445,0.8724341199314027,0.8750173496261388,0.9318348823419844,0.9965264687318646,0.14242340952625424,8.463616255510383e-05,100789,11239513,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,11340302,0,0,,,,,1.0,,1.0,1.0,,20281,11193414,11606,115001,0.24264068098750366,0.1380711834867382,0.6360272211245962,0.14991647077955678,0.9888356588739876,0.2426406809875037,0.9989642142539683,0.9898304934864878,0.36397277887540375,0,11340302,0,0,,,,,1.0,,1.0,1.0,,0,9830738,1509564,0,0.0,0.0,0.0,,0.8668850265186941,,0.8668850265186941,1.0,1.0,0,11330770,9532,0,0.0,0.0,0.0,,0.9991594580109066,,0.9991594580109066,1.0,1.0,0.5,1.25
HistoKit (no postprocessing),gaussian,7dc61ab2-e077-871e-9c20-3a759a62a842_155215_9.png,0,5057272,17553,0,0.0,0.0,0.0,,0.9965411615178849,,0.9965411615178849,1.0,1.0,0,5074825,0,0,,,,,1.0,,1.0,1.0,,0,5074825,0,0,,,,,1.0,,1.0,1.0,,0,5074825,0,0,,,,,1.0,,1.0,1.0,,0,5074825,0,0,,,,,1.0,,1.0,1.0,,0,5074825,0,0,,,,,1.0,,1.0,1.0,,5057272,0,0,17553,0.9982675846865658,0.9965411615178849,1.0,0.9965411615178849,0.9965411615178849,0.9982675846865658,,0.0,0.0,0.5,1.25
HistoKit (no postprocessing),gaussian,9a1203ea-2a2f-1af8-3897-ef9f15e31967_162651_6.png,0,4817823,178392,0,0.0,0.0,0.0,,0.9642945709902396,,0.9642945709902396,1.0,1.0,0,4996215,0,0,,,,,1.0,,1.0,1.0,,0,4996215,0,0,,,,,1.0,,1.0,1.0,,0,4996215,0,0,,,,,1.0,,1.0,1.0,,0,4995804,411,0,0.0,0.0,0.0,,0.9999177377274597,,0.9999177377274597,1.0,1.0,0,4996181,34,0,0.0,0.0,0.0,,0.9999931948485004,,0.9999931948485004,1.0,1.0,4817378,0,0,178837,0.9817766031258888,0.9642055035661996,1.0,0.9642055035661996,0.9642055035661996,0.9817766031258888,,0.0,0.0,0.5,1.25
HistoKit (no postprocessing),gaussian,1488fbc9-017a-a46d-0a46-5c2b5553bccd_165456_3.png,3914424,288978,3411,1127607,0.8737684246617081,0.7758337128838266,0.9991293660912213,0.7763585745506126,0.7879773246201086,0.8737684246617081,0.9883340344541005,0.20399623037092726,0.0008706339087787005,144236,5190184,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,5333113,0,1307,0.0,0.0,,0.0,0.9997549874213129,,1.0,0.9997549874213129,,2420,5186822,752,144426,0.03226279513125092,0.016395886123118198,0.7629255989911727,0.016479849638396687,0.9727846701234624,0.03226279513125092,0.9998550382124669,0.9729095326272572,0.23707440100882723,0,5334420,0,0,,,,,1.0,,1.0,1.0,,0,4070037,1264383,0,0.0,0.0,0.0,,0.7629764810419877,,0.7629764810419877,1.0,1.0,0,5329626,4794,0,0.0,0.0,0.0,,0.9991013081084729,,0.9991013081084729,1.0,1.0,0.5,1.25
HistoKit (no postprocessing),gaussian,3a5d555c-cf8d-46f8-b813-0ec8ab008121_170857_5.png,1351460,1162476,24904,121103,0.9487501785760042,0.9024973505259214,0.9819059492982961,0.9177603946316728,0.9451089741396714,0.9487501785760043,0.9790260910576226,0.9056520868602556,0.01809405070170391,14854,2645089,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2659943,0,0,,,,,1.0,,1.0,1.0,,0,2659943,0,0,,,,,1.0,,1.0,1.0,,0,2611525,48418,0,0.0,0.0,0.0,,0.9817973543042088,,0.9817973543042088,1.0,1.0,576362,2058681,23725,1175,0.9788557298424625,0.9585871051222262,0.960464066043757,0.9979654983143937,0.9906388971492999,0.9788557298424625,0.9886069287161101,0.9994295717758911,0.03953593395624301,568101,2012835,52119,26888,0.9349848462280974,0.8779075517533395,0.9159669149656573,0.9548092485743433,0.9702974838182623,0.9349848462280973,0.974760212576164,0.9868178179095887,0.08403308503434265,0.5,1.25
HistoKit (no postprocessing),gaussian,f9f661be-3212-7cc3-93b7-901061d68540_160902_4.png,6148051,202451,71408,3651,0.9939327440650073,0.9879386673222874,0.9885186155258842,0.9994065057117526,0.988318685325686,0.9939327440650073,0.7392526811242282,0.982285470301113,0.011481384474115836,0,6425561,0,0,,,,,1.0,,1.0,1.0,,202451,6148897,2805,71408,0.8451039938219426,0.7317576554954747,0.986334138831508,0.7392526811242282,0.9884503469813765,0.8451039938219426,0.9995440286281748,0.9885201770652725,0.013665861168492029,0,6425561,0,0,,,,,1.0,,1.0,1.0,,0,6425561,0,0,,,,,1.0,,1.0,1.0,,0,6425561,0,0,,,,,1.0,,1.0,1.0,,0,6424715,846,0,0.0,0.0,0.0,,0.9998683383443095,,0.9998683383443095,1.0,1.0,0.5,1.25
HistoKit (no postprocessing),gaussian,422cfa7e-fd3c-6102-75fb-900aaca16bc3_143008_8.png,0,5726023,457,0,0.0,0.0,0.0,,0.999920195303223,,0.999920195303223,1.0,1.0,0,5726480,0,0,,,,,1.0,,1.0,1.0,,0,5726480,0,0,,,,,1.0,,1.0,1.0,,0,5726480,0,0,,,,,1.0,,1.0,1.0,,0,5726480,0,0,,,,,1.0,,1.0,1.0,,0,5726480,0,0,,,,,1.0,,1.0,1.0,,5726023,0,0,457,0.9999600960593505,0.999920195303223,1.0,0.999920195303223,0.999920195303223,0.9999600960593505,,0.0,0.0,0.5,1.25
