Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,04e13be9-17d6-1bd0-76ee-d5d53a64912e_105258_3.png,9353957,316013,1446,1502084,0.9256099663141337,0.861521363092583,0.9998454369095591,0.861636115781066,0.8654378663802748,0.9256099663141336,0.9954450810970865,0.17381525848180818,0.00015456309044089282,0.9,1.75
HistoKit (no postprocessing),gaussian,b1a83861-bd20-5668-5a83-92a470ead44d_110338_3.png,843445,1692510,54117,93599,0.9194835294335677,0.8509666946136905,0.9397066720739069,0.9001124813776087,0.9449574854741881,0.9194835294335677,0.9690162810949333,0.9475961433484743,0.060293327926093127,0.9,1.75
HistoKit (no postprocessing),gaussian,3e1fffa8-5bae-87b0-bc39-e4a1bc285608_122517_3.png,10391408,506622,2108,1720286,0.9234668772253181,0.8578155726831262,0.9997971812426132,0.8579648726264055,0.8635232857469765,0.9234668772253181,0.995856348161107,0.22750019309284442,0.00020281875738681693,0.9,1.75
HistoKit (no postprocessing),gaussian,c74350c8-f970-c60d-af8a-f9c4d9c5bab2_124242_5.png,0,5518704,5582160,1850,0.0,0.0,0.0,0.0,0.49705900737423303,,0.4971418440942975,0.9996648887050104,1.0,0.9,1.75
HistoKit (no postprocessing),gaussian,b91bdd22-8eea-af27-bee7-880d6f1d7c1e_121440_2.png,8850059,1021669,2283,2062824,0.8955181638458454,0.8108038851630841,0.999742102146528,0.8109735071841235,0.8269971060167959,0.8955181638458454,0.9977704033001547,0.3312275307481651,0.00025789785347199646,0.9,1.75
HistoKit (no postprocessing),gaussian,c74350c8-f970-c60d-af8a-f9c4d9c5bab2_124242_4.png,0,2719397,917981,1278,0.0,0.0,0.0,0.0,0.7473630373412601,,0.7476256248319532,0.9995302636294302,1.0,0.9,1.75
HistoKit (no postprocessing),gaussian,5fe08b37-e6eb-942a-a4ce-507361c4911e_102333_2.png,9035446,70762,12222,152980,0.9909409328554678,0.9820445255595041,0.9986491546772053,0.9833507937050372,0.9821815667735544,0.9909409328554679,0.8527185963559241,0.31626605644000677,0.0013508453227947799,0.9,1.75
HistoKit (no postprocessing),gaussian,0504f20c-cba2-27c1-e181-78505aa24ca7_112258_4.png,9969931,1323634,452071,107724,0.9726924699276676,0.946836698314847,0.9566234011469198,0.9893106084699268,0.9527733064717515,0.9726924699276676,0.7454132302381308,0.9247400021518027,0.04337659885308024,0.9,1.75
HistoKit (no postprocessing),gaussian,7e6be544-b3c1-c3b1-a8a1-838402bd2649_124526_4.png,4616658,475211,17383,74108,0.9901884296372032,0.9805675223957441,0.9962488463093011,0.9842013010241824,0.9823490940239535,0.9901884296372031,0.964711303832365,0.8650911401207677,0.0037511536906988953,0.9,1.75
HistoKit (no postprocessing),gaussian,cbd7b0be-5303-525e-8ff2-6d1502e77bdd_110516_4.png,3242224,341145,1092,76009,0.9882495733857966,0.9767720846858925,0.9996633075531339,0.9770935314066251,0.978936857835196,0.9882495733857967,0.9968092286923974,0.8177915110486774,0.00033669244686610866,0.9,1.75
