Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),constant,7619a4ca-ed05-1dc2-f55c-d5b01e2c71b2_170239_6.png,2382883,569962,9210,49954,0.9877378531916525,0.9757727840618956,0.9961498152454775,0.9794667706878841,0.9803572964091408,0.9877378531916525,0.9840979881624111,0.9194181147123158,0.003850184754522504,0.25,
HistoKit (no postprocessing),constant,e64bebf4-9607-79c9-1f30-ec705b16f913_135513_2.png,13237795,3207133,85240,57991,0.9946191831711856,0.9892959628058416,0.9936020583898488,0.995638392495186,0.9913654673794723,0.9946191831711856,0.9741098593628364,0.9822392656450414,0.00639794161015114,0.25,
HistoKit (no postprocessing),constant,6edc5bc4-e291-c11b-6fc8-450de3279215_144119_3.png,4351768,936757,4927,14647,0.9977560755281086,0.9955221989036777,0.9988690968727442,0.9966455318608057,0.9963124274811002,0.9977560755281086,0.9947678839185969,0.9846048576629907,0.001130903127255867,0.25,
HistoKit (no postprocessing),constant,0a27a470-b16c-7ffd-586b-263aff58f3c5_151319_5.png,6113780,237596,147,706379,0.9453748799876543,0.8964084602655658,0.9999759565333377,0.8964277812291473,0.8998957480565755,0.9453748799876543,0.9993816852651813,0.2516973436796525,2.4043466662261422e-05,0.25,
HistoKit (no postprocessing),constant,0dc0a59e-eed8-a877-89ca-f550e6af1913_165712_4.png,2100995,2272537,158,56008,0.9868097833898054,0.9739630004436387,0.9999248031913907,0.9740343430213124,0.987320580319471,0.9868097833898054,0.999930479012802,0.9759472116708073,7.519680860936828e-05,0.25,
HistoKit (no postprocessing),constant,a3ea1aa4-9d27-f0ff-d78c-d53e7ea281e3_155514_1.png,6979025,2754921,57933,18641,0.9945439222311905,0.9891470589527551,0.9917673233235157,0.9973361117835575,0.9921947052755613,0.9945439222311906,0.9794041923256592,0.993279039733022,0.008232676676484356,0.25,
HistoKit (no postprocessing),constant,270d8023-676b-6232-2685-5d351aceebe3_141155_1.png,8046847,2545130,24101,74100,0.99393517559248,0.9879434719107856,0.9970138576038403,0.990875448392903,0.9908139041276955,0.9939351755924801,0.9906193721000564,0.9717092427927292,0.0029861423961596583,0.25,
HistoKit (no postprocessing),constant,9c11305f-9a45-9e5e-ad0d-26ee9868ea85_151624_3.png,12547479,15563098,603894,60799,0.9741963507191926,0.9496908608213699,0.954081296302675,0.9951778506152863,0.9769005468932177,0.9741963507191925,0.9626464836501435,0.9961085892975357,0.04591870369732499,0.25,
HistoKit (no postprocessing),constant,d5907b31-ce36-7334-168a-45b235153f97_142531_1.png,7374630,422175,49998,6330252,0.6980407969706822,0.536146444025684,0.9932659252423152,0.5381024075946075,0.5499594238718831,0.6980407969706822,0.8941108449657224,0.0625219643248272,0.006734074757684829,0.25,
HistoKit (no postprocessing),constant,7bed7bdd-d0af-cb27-b26c-ec8dd758c13d_163729_2.png,4788323,1238790,27662,28225,0.9941980992953774,0.9884631343397582,0.9942562113461733,0.9941399940372233,0.9908125924708203,0.9941980992953774,0.9781578772823605,0.9777232313745299,0.0057437886538267875,0.25,
HistoKit (no postprocessing),constant,7dc61ab2-e077-871e-9c20-3a759a62a842_155215_6.png,0,4525955,69594,0,0.0,0.0,0.0,,0.9848562163084323,,0.9848562163084323,1.0,1.0,0.25,
HistoKit (no postprocessing),constant,c5e98930-4076-d787-85df-db76d09df661_150955_2.png,11538235,3088051,105599,30623,0.9941315725035252,0.9883316200487954,0.9909309081527614,0.9973529798706147,0.990772435144489,0.9941315725035252,0.9669346985424201,0.9901807627215926,0.009069091847238633,0.25,
HistoKit (no postprocessing),constant,f93aef69-f3ba-d018-c3df-4d10344df03f_145423_1.png,6370449,370699,81623,1592130,0.8838852914302261,0.7919305109444045,0.9873493352213056,0.800048451638596,0.8010965310227655,0.8838852914302261,0.819546694611361,0.1888595491507411,0.012650664778694348,0.25,
HistoKit (no postprocessing),constant,dacb3a12-7e96-468f-217d-f09682601575_140850_2.png,14993067,575496,7221,489736,0.9836972897531947,0.9679176094239751,0.9995186092427025,0.9683690349867528,0.9690668587135679,0.9836972897531946,0.9876080498766983,0.5402541418207489,0.0004813907572974599,0.25,
HistoKit (no postprocessing),constant,3ac230b9-44c8-f340-4d1e-154210441df7_162156_1.png,6743158,405411,10746,975953,0.931824916922977,0.8723522310956076,0.9984089202333939,0.8735666581294141,0.8787133994848111,0.9318249169229771,0.9741780145473944,0.29348600368910727,0.0015910797666060991,0.25,
HistoKit (no postprocessing),constant,ef3a72f1-b16d-9fbd-0abf-47c8ae24cc17_170601_3.png,4150555,485823,8188,3041599,0.7313175337596668,0.5764385913891312,0.998031135850424,0.577094845299475,0.6032108340114999,0.7313175337596668,0.9834254702830504,0.1377274961714249,0.0019688641495759656,0.25,
HistoKit (no postprocessing),constant,dacb3a12-7e96-468f-217d-f09682601575_140850_4.png,5640670,341358,4259,690123,0.9420175251229111,0.8903904814040989,0.9992455175255526,0.8909894858353448,0.8959947037404833,0.942017525122911,0.9876771107902679,0.33093968769177523,0.0007544824744474199,0.25,
HistoKit (no postprocessing),constant,b4a3ca7b-c417-ed09-85e0-46323c53f954_140543_3.png,31040778,1371004,83591,71673,0.9975052709955297,0.9950229583611921,0.9973142909338981,0.9976963242143796,0.9952324813248337,0.9975052709955295,0.9425331449647496,0.9503194408727664,0.00268570906610187,0.25,
HistoKit (no postprocessing),constant,7619a4ca-ed05-1dc2-f55c-d5b01e2c71b2_170239_5.png,4579116,282793,23856,184645,0.9777402644016863,0.9564499415888948,0.9948172615431943,0.9612396591684595,0.9588788677838676,0.9777402644016864,0.9222042139384117,0.6049850461451572,0.005182738456805733,0.25,
