Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,TCGA-SR-A6MX-01Z-00-DX1.2642CBB2-65ED-48E9-BC30-D2F3F5D4D8B3.png,70732652,267355188,107046,16182642,0.8967405861869652,0.8128102737756765,0.9984888981316662,0.8138113414193824,0.9540329543694994,0.8967405861869652,0.9995997715326045,0.9429259862784447,0.0015111018683337696,0.9,2.25
HistoKit (no postprocessing),gaussian,TCGA-G9-6333-11A-01-TS1.924c9301-78b6-4330-be95-533b25cf1a91.png,6667704,71199277,263007,8655476,0.5992393869458604,0.42779571424364404,0.9620519453198958,0.43513839816539385,0.8972352904629283,0.5992393869458603,0.9963196390420435,0.8916097580315602,0.037948054680104246,0.9,2.25
HistoKit (no postprocessing),gaussian,TCGA-FA-A82F-01Z-00-DX1.6D1B9A0A-FAA1-4E4D-9280-3D87F9929972.png,191779419,532104569,915385,22191663,0.9431792810867838,0.8924685750452587,0.9952495605434176,0.8962866253113586,0.969066498945243,0.9431792810867837,0.9982826440302458,0.9599642542762225,0.0047504394565823374,0.9,2.25
HistoKit (no postprocessing),gaussian,TCGA-DQ-7590-01Z-00-DX1.8319DF99-1663-48DE-BB6A-A156FBAC2EA1.png,8824327,212644618,81733,24656538,0.41637023681241325,0.2629214520282369,0.9908227656225087,0.26356329204756207,0.8995225590788534,0.4163702368124133,0.9996157833779605,0.8960960055331547,0.00917723437749128,0.5,0.75
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SJ-01Z-00-DX2.36E46E11-79CA-4356-B68F-F387219B3D16.png,132906442,214079169,798293,190135584,0.581969937604002,0.4104073341157992,0.9940294335873745,0.4114215219786914,0.6450511995579532,0.581969937604002,0.9962848918980624,0.5296174061217405,0.005970566412625551,0.9,2.25
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SI-01Z-00-DX1.35E5FB1A-9AAC-4942-892B-E9D80F6BDA23.png,150576465,171321337,3153434,23600284,0.9184105654362945,0.8491304889703971,0.979487178352989,0.8645038207711639,0.9232651617293968,0.9184105654362946,0.9819261318875725,0.8789242369372662,0.020512821647010904,0.5,0.75
HistoKit (no postprocessing),gaussian,TCGA-G9-6378-01A-01-BS1.bc59e095-f3ab-4a6e-8cef-ea7fc76abec8.png,7895110,33192344,6575,11270671,0.5833652843601983,0.41179654707016705,0.9991678989987579,0.4119378177179422,0.7846403015772075,0.5833652843601983,0.9998019513828146,0.746515817697023,0.0008321010012421401,0.5,0.75
HistoKit (no postprocessing),gaussian,TCGA-G9-7509-01Z-00-DX1.D75B78D5-F5B9-4684-9FE0-C7279122D66F.png,52594699,325070164,40447,45295890,0.6988133823096762,0.5370585378061353,0.9992315590803149,0.5372804427604374,0.8928222023956434,0.6988133823096763,0.9998755900341869,0.8776996716875137,0.0007684409196851092,0.5,0.75
HistoKit (no postprocessing),gaussian,TCGA-BA-A6DF-01Z-00-DX1.AAA638F5-C794-441B-A034-30AD8CC72573.png,192469543,816539605,111720,31780700,0.9234884610665682,0.8578528215141352,0.9994198812581263,0.8582801981623717,0.969360772449139,0.9234884610665681,0.999863197430066,0.962536909923428,0.0005801187418736578,0.5,0.75
HistoKit (no postprocessing),gaussian,normal_004.png,10666723,1294874216,75688,9625357,0.6874108552320062,0.5237060339650373,0.9929542818646577,0.5256594198327623,0.992624136761133,0.6874108552320063,0.9999415514069183,0.9926214180523921,0.007045718135342243,0.5,0.75
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SL-01Z-00-DX2.F64D1539-E590-4B51-96B4-1F95CAE6E33A.png,257992147,301677985,1525336,74503732,0.8715754189345476,0.7723825176793037,0.9941224152516923,0.7759258483922443,0.8804008751308795,0.8715754189345476,0.9949692635457644,0.8019474933706042,0.005877584748307689,0.5,0.75
HistoKit (no postprocessing),gaussian,tumor_031.png,31535537,1305352957,89848,14898266,0.8079903931360393,0.6778388265357764,0.9971589911079344,0.6791504240994433,0.9889131050043289,0.8079903931360394,0.9999311743113862,0.988715582503952,0.0028410088920656617,0.5,0.75
HistoKit (no postprocessing),gaussian,tumor_021.png,151845354,1108511547,203273,88187090,0.7745610039919525,0.6320681865969164,0.9986631053235357,0.6326034575559294,0.9344648435186742,0.7745610039919525,0.9998166588952062,0.9263080216911788,0.0013368946764642604,0.5,0.75
HistoKit (no postprocessing),gaussian,TCGA-SR-A6MX-01Z-00-DX1.2642CBB2-65ED-48E9-BC30-D2F3F5D4D8B3.png,70479503,267352979,109255,16435791,0.8949547913853035,0.8098807038919558,0.9984522322945532,0.8108987470030303,0.9533123725610502,0.8949547913853035,0.9995915124226473,0.9420844207471635,0.0015477677054468078,0.5,0.75
HistoKit (no postprocessing),gaussian,TCGA-G9-6333-11A-01-TS1.924c9301-78b6-4330-be95-533b25cf1a91.png,6656392,71200878,261406,8666788,0.5985700808660482,0.42711381617708677,0.9622125421991218,0.4344001701996583,0.8971233938439276,0.5985700808660482,0.996342042468164,0.8914856482722308,0.037787457800878256,0.5,0.75
HistoKit (no postprocessing),gaussian,TCGA-FA-A82F-01Z-00-DX1.6D1B9A0A-FAA1-4E4D-9280-3D87F9929972.png,191229584,532089937,930017,22741498,0.9417145367467841,0.8898492603800039,0.9951601845801085,0.893716955639828,0.9683108446297339,0.9417145367467841,0.9982551929003394,0.9590118789862726,0.0048398154198915095,0.5,0.75
HistoKit (no postprocessing),gaussian,TCGA-DQ-7590-01Z-00-DX1.8319DF99-1663-48DE-BB6A-A156FBAC2EA1.png,8825863,212644230,82121,24655002,0.4164238099505839,0.2629641772636082,0.9907811913447532,0.2636091689984712,0.8995272218179016,0.41642380995058387,0.9996139594384337,0.8961016359294411,0.009218808655246798,0.5,2.25
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SJ-01Z-00-DX2.36E46E11-79CA-4356-B68F-F387219B3D16.png,132753868,214057269,820193,190288158,0.5814682039443784,0.4099084740724265,0.9938596386614315,0.4109492181057582,0.644726849903605,0.5814682039443784,0.9961829733450593,0.5293920858414951,0.006140361338568571,0.5,0.75
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SI-01Z-00-DX1.35E5FB1A-9AAC-4942-892B-E9D80F6BDA23.png,150583548,171339306,3135465,23593201,0.9184842590310759,0.849256487203978,0.9796026207896612,0.8645444863596575,0.9233370157112752,0.9184842590310758,0.9820291209896472,0.8789673340629637,0.020397379210338802,0.5,2.25
HistoKit (no postprocessing),gaussian,TCGA-G9-6378-01A-01-BS1.bc59e095-f3ab-4a6e-8cef-ea7fc76abec8.png,7891872,33192340,6579,11273909,0.5831957101165849,0.41162757219246876,0.9991670518687779,0.4117688707806898,0.7845783896403493,0.5831957101165849,0.9998018308969638,0.7464614341542504,0.0008329481312221852,0.5,2.25
HistoKit (no postprocessing),gaussian,TCGA-G9-7509-01Z-00-DX1.D75B78D5-F5B9-4684-9FE0-C7279122D66F.png,52598259,325070116,40495,45292330,0.6988439323753641,0.5370946266662381,0.9992306998756088,0.5373168098927262,0.8928305049725628,0.6988439323753641,0.9998754423921279,0.8777080924668048,0.0007693001243912422,0.5,2.25
HistoKit (no postprocessing),gaussian,TCGA-BA-A6DF-01Z-00-DX1.AAA638F5-C794-441B-A034-30AD8CC72573.png,192473314,816537304,114021,31776929,0.9234931021502097,0.8578608311705112,0.9994079517222667,0.8582970141976614,0.9693621846864199,0.9234931021502097,0.9998603798261149,0.962541087059658,0.0005920482777333204,0.5,2.25
HistoKit (no postprocessing),gaussian,normal_004.png,10666958,1294874170,75734,9625122,0.6874197754699148,0.5237163890047307,0.9929501841810228,0.5256710007056941,0.9926242804609254,0.6874197754699148,0.9999415158843087,0.9926215966087316,0.007049815818977217,0.5,2.25
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SL-01Z-00-DX2.F64D1539-E590-4B51-96B4-1F95CAE6E33A.png,257981163,301678673,1524648,74514716,0.8715554950527252,0.7723512243904699,0.9941248020839117,0.7758928133963429,0.8803846787914787,0.8715554950527253,0.9949715326501981,0.8019244405169491,0.005875197916088284,0.5,2.25
HistoKit (no postprocessing),gaussian,tumor_031.png,31537032,1305352929,89876,14896771,0.8080129323956581,0.6778705527565866,0.9971582425951977,0.6791826204715561,0.9889141901625389,0.8080129323956581,0.9999311528627254,0.9887167018481429,0.0028417574048022654,0.5,2.25
HistoKit (no postprocessing),gaussian,tumor_021.png,151828611,1108510065,204755,88203833,0.7745057443289941,0.6319945938097622,0.9986532232667926,0.6325337044853819,0.9344513309796786,0.7745057443289941,0.9998153222124333,0.9262949706296467,0.001346776733207367,0.5,2.25
HistoKit (no postprocessing),gaussian,TCGA-SR-A6MX-01Z-00-DX1.2642CBB2-65ED-48E9-BC30-D2F3F5D4D8B3.png,70492378,267351745,110489,16422916,0.8950381029397619,0.8100171646832526,0.9984350635506062,0.8110468797355733,0.9533452217094307,0.8950381029397619,0.999586898687162,0.942126911747064,0.0015649364493937618,0.5,2.25
HistoKit (no postprocessing),gaussian,TCGA-G9-6333-11A-01-TS1.924c9301-78b6-4330-be95-533b25cf1a91.png,6635638,71201122,261162,8687542,0.5972676843093468,0.42578878209936616,0.9621328732165642,0.43304575159986375,0.8968870639442569,0.5972676843093467,0.9963454568566547,0.8912543837258312,0.037867126783435796,0.5,2.25
HistoKit (no postprocessing),gaussian,TCGA-FA-A82F-01Z-00-DX1.6D1B9A0A-FAA1-4E4D-9280-3D87F9929972.png,191268075,532092734,927220,22703007,0.9418213118118341,0.8900399548061576,0.9951756363234594,0.8938968444343334,0.9683661170466843,0.9418213118118341,0.9982604403586737,0.9590786206125544,0.004824363676540573,0.5,2.25
HistoKit (no postprocessing),constant,TCGA-DQ-7590-01Z-00-DX1.8319DF99-1663-48DE-BB6A-A156FBAC2EA1.png,8828624,212644763,81588,24652241,0.4165321867146711,0.26305061790328615,0.9908433155125826,0.2636916340124426,0.8995406007921393,0.41653218671467107,0.9996164650048456,0.8961122956276346,0.009156684487417358,0.75,
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SJ-01Z-00-DX2.36E46E11-79CA-4356-B68F-F387219B3D16.png,132768666,214066526,810936,190273360,0.581525963110972,0.4099658844559217,0.9939291928718278,0.4109950263870621,0.6447715684916773,0.581525963110972,0.9962260537124177,0.5294222346394983,0.006070807128172159,0.5,2.25
HistoKit (no postprocessing),constant,TCGA-YL-A8SI-01Z-00-DX1.35E5FB1A-9AAC-4942-892B-E9D80F6BDA23.png,150750813,171542384,2932387,23425936,0.9196049316777024,0.8511746847435357,0.9809192741952276,0.8655048039735774,0.924399231071759,0.9196049316777024,0.983193060044194,0.8798474747076859,0.019080725804772415,0.75,
HistoKit (no postprocessing),constant,TCGA-G9-6378-01A-01-BS1.bc59e095-f3ab-4a6e-8cef-ea7fc76abec8.png,7868980,33192214,6705,11296801,0.5819935945780454,0.4104308643125362,0.9991486454829008,0.4105744503706893,0.7841388187080228,0.5819935945780454,0.9997980355926649,0.7460766213862006,0.0008513545170991476,0.75,
