Method,Mode,Image,Tissue_TP,Tissue_TN,Tissue_FP,Tissue_FN,Tissue_DICE,Tissue_JACCARD,Tissue_PRECISION,Tissue_RECALL,Tissue_ACCURACY,Tissue_F1,Tissue_SPECIFICITY,Tissue_NPV,Tissue_FDR,Background_TP,Background_TN,Background_FP,Background_FN,Background_DICE,Background_JACCARD,Background_PRECISION,Background_RECALL,Background_ACCURACY,Background_F1,Background_SPECIFICITY,Background_NPV,Background_FDR,Fold_TP,Fold_TN,Fold_FP,Fold_FN,Fold_DICE,Fold_JACCARD,Fold_PRECISION,Fold_RECALL,Fold_ACCURACY,Fold_F1,Fold_SPECIFICITY,Fold_NPV,Fold_FDR,Dark.Spot_TP,Dark.Spot_TN,Dark.Spot_FP,Dark.Spot_FN,Dark.Spot_DICE,Dark.Spot_JACCARD,Dark.Spot_PRECISION,Dark.Spot_RECALL,Dark.Spot_ACCURACY,Dark.Spot_F1,Dark.Spot_SPECIFICITY,Dark.Spot_NPV,Dark.Spot_FDR,Pen_TP,Pen_TN,Pen_FP,Pen_FN,Pen_DICE,Pen_JACCARD,Pen_PRECISION,Pen_RECALL,Pen_ACCURACY,Pen_F1,Pen_SPECIFICITY,Pen_NPV,Pen_FDR,Edge_TP,Edge_TN,Edge_FP,Edge_FN,Edge_DICE,Edge_JACCARD,Edge_PRECISION,Edge_RECALL,Edge_ACCURACY,Edge_F1,Edge_SPECIFICITY,Edge_NPV,Edge_FDR,Out.Of.Focus_TP,Out.Of.Focus_TN,Out.Of.Focus_FP,Out.Of.Focus_FN,Out.Of.Focus_DICE,Out.Of.Focus_JACCARD,Out.Of.Focus_PRECISION,Out.Of.Focus_RECALL,Out.Of.Focus_ACCURACY,Out.Of.Focus_F1,Out.Of.Focus_SPECIFICITY,Out.Of.Focus_NPV,Out.Of.Focus_FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,d07adf84-9a4a-637f-4bfb-56af281dbf05_133243_1.png,3505883,889852,10107,16326,0.9962443517155454,0.992516807669529,0.997125418445445,0.995364840644039,0.9940226151516631,0.9962443517155455,0.9887694883878043,0.9819836720820854,0.002874581554555047,32695,4389473,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,851777,3540126,16313,13952,0.9825443140258585,0.9656875749680854,0.9812081696598279,0.9838841022999114,0.9931560718633937,0.9825443140258585,0.99541310844921,0.9960743686548241,0.0187918303401721,0,4420633,0,1535,0.0,0.0,,0.0,0.9996528851911551,,1.0,0.9996528851911551,,0,4422168,0,0,,,,,1.0,,1.0,1.0,,0,4422168,0,0,,,,,1.0,,1.0,1.0,,0,4416775,5393,0,0.0,0.0,0.0,,0.9987804624338108,,0.9987804624338108,1.0,1.0,0.25,2.25
HistoKit (no postprocessing),gaussian,78f7eac9-40c9-a096-07a4-a0166ddd84e8_103411_2.png,0,3791930,10498,0,0.0,0.0,0.0,,0.9972391324700954,,0.9972391324700954,1.0,1.0,0,3802428,0,0,,,,,1.0,,1.0,1.0,,0,3802428,0,0,,,,,1.0,,1.0,1.0,,0,3496193,306235,0,0.0,0.0,0.0,,0.9194633008172672,,0.9194633008172672,1.0,1.0,0,3802428,0,0,,,,,1.0,,1.0,1.0,,0,3802428,0,0,,,,,1.0,,1.0,1.0,,3485695,0,0,316733,0.9565412109537669,0.9167024332873627,1.0,0.9167024332873627,0.9167024332873627,0.9565412109537668,,0.0,0.0,0.25,2.25
HistoKit (no postprocessing),gaussian,46e107b0-7f41-8fd8-abd7-fbe9d0e935a4_133028_4.png,0,5751871,56687,0,0.0,0.0,0.0,,0.9902407792088845,,0.9902407792088845,1.0,1.0,0,5808558,0,0,,,,,1.0,,1.0,1.0,,0,5808558,0,0,,,,,1.0,,1.0,1.0,,0,5699029,109529,0,0.0,0.0,0.0,,0.9811435127272552,,0.9811435127272552,1.0,1.0,0,5808558,0,0,,,,,1.0,,1.0,1.0,,0,5762214,46344,0,0.0,0.0,0.0,,0.9920214276934137,,0.9920214276934137,1.0,1.0,5595998,0,0,212560,0.9813618346913286,0.9634057196295535,1.0,0.9634057196295535,0.9634057196295535,0.9813618346913285,,0.0,0.0,0.25,2.25
HistoKit (no postprocessing),gaussian,aedd99b7-9b77-3379-0a55-09f4124063bb_103758_3.png,2247846,1203538,376247,1442088,0.7120165941640731,0.552815037008928,0.8566182677214565,0.6091832536842122,0.6549464971471913,0.7120165941640731,0.7618365790281589,0.45491615216965664,0.14338173227854348,133836,5135883,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,5269719,0,0,,,,,1.0,,1.0,1.0,,0,5128247,503,140969,0.0,0.0,0.0,0.0,0.9731537867578898,,0.9999019254204241,0.9732466841366914,1.0,0,5216155,53564,0,0.0,0.0,0.0,,0.989835511153441,,0.989835511153441,1.0,1.0,0,4748277,521442,0,0.0,0.0,0.0,,0.9010493728413222,,0.9010493728413222,1.0,1.0,856058,2884516,1080223,448922,0.5282252802227281,0.35890362371672346,0.4421145484565515,0.6559931952980123,0.7098241860714015,0.5282252802227281,0.7275424687476275,0.8653276287124584,0.5578854515434485,0.25,2.25
HistoKit (no postprocessing),gaussian,f4701930-c3d0-97f5-7529-fedf8cc9402a_110850_2.png,3814705,435829,7951,19741,0.9963834881656272,0.9927930403859883,0.9979200325637463,0.9948516682722875,0.9935272236670059,0.996383488165627,0.9820834647798459,0.9566674715191957,0.002079967436253746,15112,4263114,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,420717,3831507,18051,7951,0.9700243015046643,0.9417933868942221,0.9588598074608905,0.9814518461839932,0.9939222472118117,0.9700243015046643,0.9953108902372688,0.9979291347893374,0.041140192539109506,0,4278226,0,0,,,,,1.0,,1.0,1.0,,0,4278226,0,0,,,,,1.0,,1.0,1.0,,0,4278226,0,0,,,,,1.0,,1.0,1.0,,0,4276536,1690,0,0.0,0.0,0.0,,0.9996049764551943,,0.9996049764551943,1.0,1.0,0.25,2.25
HistoKit (no postprocessing),gaussian,c93efc84-bec7-4ba6-b526-5de46512cbba_100824_2.png,3114208,317521,2189,23627,0.9958722349922421,0.9917784067892474,0.999297586283134,0.9924702860411717,0.992533430512112,0.9958722349922421,0.9931531700603672,0.9307426688709886,0.0007024137168659834,4557,3452988,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,312016,3119949,24079,1501,0.9606226485963929,0.9242289600587684,0.9283565658519168,0.9952123808278339,0.9926016870351652,0.9606226485963929,0.9923413531940555,0.999519133735924,0.07164343414808313,157,3455899,10,1479,0.17415418746533556,0.09538274605103281,0.9401197604790419,0.09596577017114914,0.9995693476151432,0.17415418746533556,0.9999971064052902,0.9995722191788112,0.059880239520958084,0,3457545,0,0,,,,,1.0,,1.0,1.0,,0,3457545,0,0,,,,,1.0,,1.0,1.0,,0,3457216,329,0,0.0,0.0,0.0,,0.9999048457793029,,0.9999048457793029,1.0,1.0,0.25,2.25
HistoKit (no postprocessing),gaussian,18a7f9da-53be-2120-be0a-0738920b492f_101923_1.png,4413382,470176,12917,1964957,0.8169421317030705,0.6905343800968072,0.9970817606311729,0.6919328057038047,0.7117403480789433,0.8169421317030705,0.9732618771126884,0.19308021368853365,0.0029182393688270947,165830,6695602,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,6826013,29989,5430,0.0,0.0,0.0,0.0,0.9948379580239227,,0.9956258764218564,0.9992051459698924,1.0,0,6549599,0,311833,0.0,0.0,,0.0,0.9545527814018998,,1.0,0.9545527814018998,,0,6861432,0,0,,,,,1.0,,1.0,1.0,,0,4627908,2233524,0,0.0,0.0,0.0,,0.6744813619081265,,0.6744813619081265,1.0,1.0,0,6855642,5790,0,0.0,0.0,0.0,,0.9991561528264071,,0.9991561528264071,1.0,1.0,0.25,2.25
HistoKit (no postprocessing),gaussian,8469f8e6-543f-6b82-f38a-8b184a96e4e9_104905_2.png,8256167,3788687,445090,247416,0.9597493496016237,0.9226135539872783,0.9488476205219545,0.9709044999031584,0.9456319048845286,0.9597493496016237,0.8948716477036934,0.9386992849290516,0.05115237947804553,137330,12600030,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,12710899,26461,0,0.0,0.0,0.0,,0.9979225679418655,,0.9979225679418655,1.0,1.0,15535,12698662,9462,13701,0.572898419781314,0.4014419349837201,0.6214745769492339,0.531365439868655,0.9981814912980398,0.572898419781314,0.9992554369157871,0.9989222302730028,0.3785254230507661,0,12737360,0,0,,,,,1.0,,1.0,1.0,,3232982,8447448,222701,834229,0.8595048660794635,0.7536243167692018,0.9355551420659823,0.7948891758996521,0.9170212665732931,0.8595048660794636,0.9743140515808898,0.9101208757857012,0.06444485793401768,0,12345728,391632,0,0.0,0.0,0.0,,0.9692532832549288,,0.9692532832549288,1.0,1.0,0.25,2.25
HistoKit (no postprocessing),gaussian,adf4a334-3c2a-d6ae-0b72-c218c11535ea_115443_2.png,0,5951743,183777,0,0.0,0.0,0.0,,0.970047037577907,,0.970047037577907,1.0,1.0,0,6135520,0,0,,,,,1.0,,1.0,1.0,,0,6135520,0,0,,,,,1.0,,1.0,1.0,,0,6133091,2429,0,0.0,0.0,0.0,,0.9996041085352179,,0.9996041085352179,1.0,1.0,0,6135520,0,0,,,,,1.0,,1.0,1.0,,0,6036443,99077,0,0.0,0.0,0.0,,0.9838518984535948,,0.9838518984535948,1.0,1.0,5850237,0,0,285283,0.9761981658730442,0.9535030445667196,1.0,0.9535030445667196,0.9535030445667196,0.9761981658730441,,0.0,0.0,0.25,2.25
HistoKit (no postprocessing),gaussian,103a5b47-1de4-c7ee-81eb-83cd201d2a51_131937_1.png,1389840,2661142,133755,5065,0.952434469761864,0.9091884395483626,0.9122109221938901,0.9963689283499593,0.9668671693793645,0.9524344697618639,0.9521431380118838,0.9981002975387883,0.0877890778061099,87009,4102793,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,4189802,0,0,,,,,1.0,,1.0,1.0,,0,4189802,0,0,,,,,1.0,,1.0,1.0,,0,4189802,0,0,,,,,1.0,,1.0,1.0,,2344960,1792750,16624,35468,0.9890147895028524,0.9782683062361601,0.9929606569150198,0.985100158458899,0.987566954237933,0.9890147895028524,0.9908122919860681,0.9805996877834043,0.00703934308498025,215485,3860213,2129,111975,0.790663286085926,0.6537991255776133,0.9902166220923286,0.6580498381481708,0.972766254825407,0.7906632860859258,0.999448780040711,0.9718102466449221,0.009783377907671382,0.25,2.25
