Method,Mode,Image,Tissue_TP,Tissue_TN,Tissue_FP,Tissue_FN,Tissue_DICE,Tissue_JACCARD,Tissue_PRECISION,Tissue_RECALL,Tissue_ACCURACY,Tissue_F1,Tissue_SPECIFICITY,Tissue_NPV,Tissue_FDR,Background_TP,Background_TN,Background_FP,Background_FN,Background_DICE,Background_JACCARD,Background_PRECISION,Background_RECALL,Background_ACCURACY,Background_F1,Background_SPECIFICITY,Background_NPV,Background_FDR,Fold_TP,Fold_TN,Fold_FP,Fold_FN,Fold_DICE,Fold_JACCARD,Fold_PRECISION,Fold_RECALL,Fold_ACCURACY,Fold_F1,Fold_SPECIFICITY,Fold_NPV,Fold_FDR,Dark.Spot_TP,Dark.Spot_TN,Dark.Spot_FP,Dark.Spot_FN,Dark.Spot_DICE,Dark.Spot_JACCARD,Dark.Spot_PRECISION,Dark.Spot_RECALL,Dark.Spot_ACCURACY,Dark.Spot_F1,Dark.Spot_SPECIFICITY,Dark.Spot_NPV,Dark.Spot_FDR,Pen_TP,Pen_TN,Pen_FP,Pen_FN,Pen_DICE,Pen_JACCARD,Pen_PRECISION,Pen_RECALL,Pen_ACCURACY,Pen_F1,Pen_SPECIFICITY,Pen_NPV,Pen_FDR,Edge_TP,Edge_TN,Edge_FP,Edge_FN,Edge_DICE,Edge_JACCARD,Edge_PRECISION,Edge_RECALL,Edge_ACCURACY,Edge_F1,Edge_SPECIFICITY,Edge_NPV,Edge_FDR,Out.Of.Focus_TP,Out.Of.Focus_TN,Out.Of.Focus_FP,Out.Of.Focus_FN,Out.Of.Focus_DICE,Out.Of.Focus_JACCARD,Out.Of.Focus_PRECISION,Out.Of.Focus_RECALL,Out.Of.Focus_ACCURACY,Out.Of.Focus_F1,Out.Of.Focus_SPECIFICITY,Out.Of.Focus_NPV,Out.Of.Focus_FDR,Overlap,Sigma
HistoKit (no postprocessing),constant,deaaef3a-8172-327d-10b9-23d266fb17ca_123636_5.png,2367638,162419,1296,457043,0.911749523212637,0.8378121973391857,0.9994529184856986,0.8381965963590224,0.8466270869054837,0.9117495232126371,0.992083804171884,0.26219364545363555,0.0005470815143013693,62938,2925458,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2988396,0,0,,,,,1.0,,1.0,1.0,,0,2885145,2474,100777,0.0,0.0,0.0,0.0,0.9654493581171973,,0.999143238772151,0.9662492858152356,1.0,0,2988396,0,0,,,,,1.0,,1.0,1.0,,0,2438954,549442,0,0.0,0.0,0.0,,0.8161415019963887,,0.8161415019963887,1.0,1.0,0,2983788,4608,0,0.0,0.0,0.0,,0.9984580356820181,,0.9984580356820181,1.0,1.0,0.5,
HistoKit (no postprocessing),constant,9e7010fd-072a-6a7f-3911-83d91e8c9301_113642_7.png,2998662,3187214,422056,325813,0.8891256336178964,0.800383608196489,0.8766177159298135,0.9019956534490409,0.8921406829931011,0.8891256336178964,0.8830633341368199,0.9072557654694939,0.12338228407018643,30404,6903341,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,6933745,0,0,,,,,1.0,,1.0,1.0,,0,6932809,0,936,0.0,0.0,,0.0,0.9998650080151491,,1.0,0.9998650080151491,,0,6930206,3539,0,0.0,0.0,0.0,,0.9994895976128341,,0.9994895976128341,1.0,1.0,2510261,3139088,216727,1067669,0.7962866448064828,0.6615251391627754,0.9205251361575482,0.701595894833046,0.8147615754545343,0.7962866448064828,0.9354174768275367,0.7462014088287011,0.07947486384245182,0,6181649,752096,0,0.0,0.0,0.0,,0.8915310557281815,,0.8915310557281815,1.0,1.0,0.5,
HistoKit (no postprocessing),constant,f761dbde-597d-9a8f-e1a1-2533f0d71b83_120113_2.png,3066574,463334,22055,40141,0.989960848017479,0.9801212617098732,0.9928592912907312,0.9870792782730312,0.9826853565486968,0.989960848017479,0.9545622171083399,0.9202721088435374,0.00714070870926874,27429,3564675,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,3592104,0,0,,,,,1.0,,1.0,1.0,,0,3583659,8445,0,0.0,0.0,0.0,,0.9976490101622892,,0.9976490101622892,1.0,1.0,0,3586428,5676,0,0.0,0.0,0.0,,0.9984198675762171,,0.9984198675762171,1.0,1.0,435905,3109370,24774,22055,0.9490235010706055,0.9029921240268968,0.9462228579987366,0.9518407721198358,0.9869633507270391,0.9490235010706054,0.9920954493475731,0.9929568806533766,0.05377714200126335,0,3590858,1246,0,0.0,0.0,0.0,,0.9996531280831513,,0.9996531280831513,1.0,1.0,0.5,
HistoKit (no postprocessing),constant,8e6bc805-8b70-bd59-8612-caf5bbe72e5e_125634_3.png,31227476,391495,27549,88365,0.9981474764948914,0.9963018039848274,0.9991185737333437,0.9971782651470226,0.996347426499261,0.9981474764948914,0.9342575004056853,0.8158525403242612,0.0008814262666563216,35129,31699756,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,352163,31309248,41722,31752,0.9055361275392132,0.8273787288229172,0.8940756819883976,0.9172941927249522,0.9976847560657617,0.9055361275392131,0.9986691958813395,0.9989868861874223,0.10592431801160238,0,31733354,1531,0,0.0,0.0,0.0,,0.999951756560643,,0.999951756560643,1.0,1.0,0,31734885,0,0,,,,,1.0,,1.0,1.0,,0,31734885,0,0,,,,,1.0,,1.0,1.0,,0,31685570,49315,0,0.0,0.0,0.0,,0.9984460318668241,,0.9984460318668241,1.0,1.0,0.5,
HistoKit (no postprocessing),constant,3e1fffa8-5bae-87b0-bc39-e4a1bc285608_122517_5.png,5131411,1718077,278701,521726,0.9276499154995065,0.8650625657679795,0.9484851699927839,0.9077103562146115,0.8953678570284768,0.9276499154995065,0.8604246441016478,0.7670661214401445,0.051514830007216114,1209459,6440456,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,7649836,79,0,0.0,0.0,0.0,,0.9999896730878709,,0.9999896730878709,1.0,1.0,0,7518555,2539,128821,0.0,0.0,0.0,0.0,0.9828285673762388,,0.9996624161325467,0.9831548756070055,1.0,0,7411071,238844,0,0.0,0.0,0.0,,0.9687782151827831,,0.9687782151827831,1.0,1.0,0,6913056,736859,0,0.0,0.0,0.0,,0.9036774918414127,,0.9036774918414127,1.0,1.0,37937,6977331,14086,620561,0.10678642855031731,0.05640485054654883,0.7292351459931184,0.05761141263906648,0.91703868605076,0.10678642855031731,0.9979852439069219,0.918324582660559,0.27076485400688155,0.5,
HistoKit (no postprocessing),constant,7e3642ed-4a56-9d3f-3ecf-de46d455c0fd_113100_2.png,2195160,1252494,4602,130636,0.9701168342113834,0.9419678527015557,0.9979079554970037,0.9438317032104278,0.9622545139512997,0.9701168342113835,0.9963391817331373,0.9055504544041413,0.002092044502996233,29088,3553804,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,3582892,0,0,,,,,1.0,,1.0,1.0,,0,3582892,0,0,,,,,1.0,,1.0,1.0,,0,3582892,0,0,,,,,1.0,,1.0,1.0,,1213148,2244931,109953,14860,0.9510750030672935,0.9067140223070778,0.9168975006443196,0.987899101634517,0.9651641746388113,0.9510750030672934,0.9533085281483079,0.9934241706423294,0.08310249935568033,0,3551951,30941,0,0.0,0.0,0.0,,0.9913642387211224,,0.9913642387211224,1.0,1.0,0.5,
HistoKit (no postprocessing),constant,1875292b-dccd-c5b5-17ad-67c30baa6d69_130951_1.png,10304036,347448,8597,1620600,0.9267357425950102,0.8634739638453385,0.9991663622665521,0.8640964805969759,0.8673365915131254,0.9267357425950102,0.9758541757362131,0.1765444745250116,0.0008336377334478984,106268,12174413,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,12280650,31,0,0.0,0.0,0.0,,0.9999974757100196,,0.9999974757100196,1.0,1.0,819,12030874,30,248958,0.006535634770534582,0.003278531025952035,0.9646643109540636,0.003278924800922423,0.9797252285927792,0.006535634770534582,0.9999975064217951,0.979726269870793,0.0353356890459364,0,12280681,0,0,,,,,1.0,,1.0,1.0,,0,10554780,1725901,0,0.0,0.0,0.0,,0.8594621096338224,,0.8594621096338224,1.0,1.0,0,12145682,134999,0,0.0,0.0,0.0,,0.9890072057078919,,0.9890072057078919,1.0,1.0,0.5,
HistoKit (no postprocessing),constant,7d4546a5-f4cc-3733-763f-d1c5a5904dff_120251_1.png,6378625,934819,26505,393667,0.9681142487506281,0.9381990666878273,0.9958619106872147,0.9418709352756792,0.9456693996702189,0.9681142487506281,0.9724286504862044,0.7036724511963243,0.004138089312785221,280486,7453130,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,571056,6788706,337959,35895,0.7533889282477312,0.6043496205987872,0.6282140558736654,0.9408601353321767,0.9516585773071743,0.7533889282477312,0.952578239611375,0.9947403518535369,0.37178594412633453,0,7655700,71800,6116,0.0,0.0,0.0,0.0,0.9899250234301781,,0.9907085085732773,0.9992017558239457,1.0,0,7733616,0,0,,,,,1.0,,1.0,1.0,,0,7733616,0,0,,,,,1.0,,1.0,1.0,,25382,7624042,41803,42389,0.37615222739263166,0.23164254293901837,0.3777926620525415,0.3745259771878827,0.9891135013685707,0.3761522273926316,0.994546850347222,0.9944708300381233,0.6222073379474585,0.5,
HistoKit (no postprocessing),constant,be2180cd-04c9-2627-2456-4397fd5e59ee_103647_1.png,28907284,455453,8673,55250,0.9988955655391915,0.9977935679379876,0.9997000618032459,0.9980923630508297,0.99782771813043,0.9988955655391915,0.9813132640705325,0.8918157911741267,0.0002999381967541313,133662,29292998,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,321261,29046800,49396,9203,0.9164209886738524,0.845735270889275,0.8667339346080069,0.9721512782027695,0.9980086425030907,0.9164209886738522,0.9983023210319315,0.9996832668278566,0.13326606539199315,0,29425734,926,0,0.0,0.0,0.0,,0.999968531936686,,0.999968531936686,1.0,1.0,0,29426660,0,0,,,,,1.0,,1.0,1.0,,0,29426660,0,0,,,,,1.0,,1.0,1.0,,0,29421202,5458,0,0.0,0.0,0.0,,0.999814521933512,,0.999814521933512,1.0,1.0,0.5,
HistoKit (no postprocessing),constant,54b22c23-34e4-1c55-9de2-c8e205e762bc_131621_2.png,20988513,1717356,76933,314033,0.9907721376080321,0.9817130249057987,0.9963479054751558,0.985258428734293,0.9830727456813888,0.9907721376080321,0.9571234065415326,0.8454097171935065,0.0036520945248441454,98668,22998167,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1541941,21165588,274650,114656,0.8879110488692233,0.7984172920398064,0.8488102164989257,0.930788236366479,0.9831446170005544,0.8879110488692233,0.9871899742903973,0.994612091853834,0.15118978350107426,735,23082054,11641,2405,0.09474091260634183,0.04972599959407347,0.05938914027149321,0.2340764331210191,0.9993918647295181,0.09474091260634183,0.9994959230214134,0.9998958173548707,0.9406108597285068,0,23096835,0,0,,,,,1.0,,1.0,1.0,,0,23080661,16174,0,0.0,0.0,0.0,,0.9992997308938649,,0.9992997308938649,1.0,1.0,1036,22974407,86544,34848,0.016782219918356767,0.00846211650929526,0.011829184745375657,0.028870805930219595,0.9947442149541268,0.01678221991835677,0.996247162573651,0.9984854789952999,0.9881708152546244,0.5,
