Method,Mode,Image,Tissue_TP,Tissue_TN,Tissue_FP,Tissue_FN,Tissue_DICE,Tissue_JACCARD,Tissue_PRECISION,Tissue_RECALL,Tissue_ACCURACY,Tissue_F1,Tissue_SPECIFICITY,Tissue_NPV,Tissue_FDR,Background_TP,Background_TN,Background_FP,Background_FN,Background_DICE,Background_JACCARD,Background_PRECISION,Background_RECALL,Background_ACCURACY,Background_F1,Background_SPECIFICITY,Background_NPV,Background_FDR,Fold_TP,Fold_TN,Fold_FP,Fold_FN,Fold_DICE,Fold_JACCARD,Fold_PRECISION,Fold_RECALL,Fold_ACCURACY,Fold_F1,Fold_SPECIFICITY,Fold_NPV,Fold_FDR,Dark.Spot_TP,Dark.Spot_TN,Dark.Spot_FP,Dark.Spot_FN,Dark.Spot_DICE,Dark.Spot_JACCARD,Dark.Spot_PRECISION,Dark.Spot_RECALL,Dark.Spot_ACCURACY,Dark.Spot_F1,Dark.Spot_SPECIFICITY,Dark.Spot_NPV,Dark.Spot_FDR,Pen_TP,Pen_TN,Pen_FP,Pen_FN,Pen_DICE,Pen_JACCARD,Pen_PRECISION,Pen_RECALL,Pen_ACCURACY,Pen_F1,Pen_SPECIFICITY,Pen_NPV,Pen_FDR,Edge_TP,Edge_TN,Edge_FP,Edge_FN,Edge_DICE,Edge_JACCARD,Edge_PRECISION,Edge_RECALL,Edge_ACCURACY,Edge_F1,Edge_SPECIFICITY,Edge_NPV,Edge_FDR,Out.Of.Focus_TP,Out.Of.Focus_TN,Out.Of.Focus_FP,Out.Of.Focus_FN,Out.Of.Focus_DICE,Out.Of.Focus_JACCARD,Out.Of.Focus_PRECISION,Out.Of.Focus_RECALL,Out.Of.Focus_ACCURACY,Out.Of.Focus_F1,Out.Of.Focus_SPECIFICITY,Out.Of.Focus_NPV,Out.Of.Focus_FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,TCGA-08-0520-01Z-00-DX1.2d50b1bc-c1d8-41a4-b42f-19d9916a5ef6_R1.png,20273416,19634885,476868,2419515,0.9333294508705214,0.8749931753831788,0.9770187241774618,0.8933802336948012,0.9323349052173823,0.9333294508705214,0.9762890882758952,0.8902933201538015,0.02298127582253814,19306003,20973339,2291616,233726,0.9386119396904243,0.8843249465390245,0.893894970552078,0.9880384216178228,0.9410031388153689,0.9386119396904244,0.9014992292054723,0.9889788615256284,0.10610502944792201,77364,42497913,165089,64318,0.4027958920691944,0.25218811426112636,0.3190886481091181,0.546039722759419,0.9946406098921323,0.40279589206919447,0.9961303941996393,0.9984888480117501,0.6809113518908819,0,42788787,0,15897,0.0,0.0,,0.0,0.9996286154104069,,1.0,0.9996286154104069,,0,42793104,890,10690,0.0,0.0,0.0,0.0,0.9997294688590622,,0.9999792026890503,0.9997502557834009,1.0,0,42804684,0,0,,,,,1.0,,1.0,1.0,,176098,42363589,37340,227657,0.5706415983330984,0.39922919099060294,0.8250545825954141,0.4361506359054377,0.9938091588294402,0.5706415983330984,0.9991193589178199,0.9946548405745161,0.17494541740458588,0.75,0.75
HistoKit (no postprocessing),gaussian,33-00_he_R2.png,23995339,43602515,934133,4289225,0.9018424762970432,0.8212323431123572,0.9625289697270765,0.8483545654088923,0.9282714767230186,0.9018424762970431,0.9790255207351932,0.9104391487968488,0.03747103027292355,39532186,31126241,2087903,74882,0.9733736218294579,0.9481283965876844,0.9498342495134982,0.9981093778514482,0.9703000686118765,0.9733736218294579,0.9371381360904559,0.9976000222812493,0.05016575048650184,4005129,65863273,2122958,829852,0.7306584251780615,0.5756200219634003,0.6535692133613639,0.8283649925408186,0.9594512379167762,0.7306584251780616,0.9687737065465506,0.9875571582528184,0.3464307866386362,14823,72782078,4973,19338,0.5494375150582872,0.37877548934430416,0.7487876338654273,0.4339158689733907,0.9996661549659459,0.5494375150582872,0.9999316774078401,0.9997343732984534,0.25121236613457265,0,72820926,7,279,0.0,0.0,0.0,0.0,0.9999960725729201,,0.9999999038737941,0.9999961686983895,1.0,0,72820188,1024,0,0.0,0.0,0.0,,0.9999859381631825,,0.9999859381631825,1.0,1.0,31465,72669781,91272,28694,0.34407532149418246,0.2077844034576804,0.25636116248564,0.5230306354826377,0.9983525953948693,0.34407532149418246,0.99874559264556,0.9996053012116142,0.74363883751436,0.75,0.75
HistoKit (no postprocessing),gaussian,2-12_he_1_R4.png,5132068,4947761,114621,447197,0.9481045273238737,0.9013296016112722,0.9781536508072043,0.9198466106198576,0.9472057285869377,0.9481045273238736,0.9773582870672344,0.9171083444949896,0.021846349192795687,4511134,5796728,320095,13690,0.964324165329119,0.9311061753560792,0.9337446020463944,0.9969744679572067,0.9686340845547686,0.964324165329119,0.9476697298581306,0.9976438872384052,0.06625539795360559,354499,10066333,120579,100236,0.7625167641235389,0.6161835102222438,0.7461911517687622,0.7795727181765204,0.9792499224978991,0.7625167641235389,0.9881633413540826,0.9901406265968391,0.25380884823123784,43366,10550415,44321,3545,0.6443780739684096,0.47533760084180987,0.4945544949650461,0.9244313700411417,0.9955020120475712,0.6443780739684096,0.9958166961404229,0.9996641071218765,0.5054455050349539,0,10640683,964,0,0.0,0.0,0.0,,0.9999094125185697,,0.9999094125185697,1.0,1.0,0,10641647,0,0,,,,,1.0,,1.0,1.0,,0,10605735,0,35912,0.0,0.0,,0.0,0.9966253344054732,,1.0,0.9966253344054732,,0.5,1.25
HistoKit (no postprocessing),gaussian,TCGA-CV-7099-01A-02-BS2.1e152adb-e0cb-4962-8004-a9d9310c5e30_R1.png,13942125,36503811,133057,2670083,0.908654988254133,0.8326010367706931,0.9905466941741855,0.8392698309580521,0.9473579597888234,0.908654988254133,0.9963682212136692,0.9318402454450916,0.009453305825814544,36400511,14236203,2546544,65818,0.9653594380541258,0.9330384614329736,0.9346152359915275,0.9981951021173533,0.950940707403073,0.9653594380541258,0.8482641727245248,0.9953979930528699,0.06538476400847253,67896,52997105,144518,39557,0.4245264438032057,0.26945958066602904,0.31963994840264764,0.63186695578532,0.9965431325043086,0.4245264438032057,0.9972805121138284,0.9992541574354736,0.6803600515973524,0,53248539,0,537,0.0,0.0,,0.0,0.9999899153179672,,1.0,0.9999899153179672,,0,53249076,0,0,,,,,1.0,,1.0,1.0,,0,53249076,0,0,,,,,1.0,,1.0,1.0,,10399,53182501,4026,52150,0.2701951308233949,0.15619977469019902,0.7209012131715771,0.16625365713280787,0.9989450333372921,0.27019513082339486,0.9999243041381514,0.9990203749058109,0.2790987868284229,0.75,0.75
HistoKit (no postprocessing),gaussian,33-00_he_R1.png,12719568,23025737,1503817,1365853,0.89862977619049,0.8159198031359839,0.8942715113174536,0.9030307294329364,0.9256850483523555,0.89862977619049,0.938693667239119,0.944003117467947,0.10572848868254639,19365810,18538168,689279,21718,0.9819738888015468,0.9645861515728074,0.9656307184675171,0.9988797952993285,0.9815875317800931,0.9819738888015468,0.9641512989217965,0.9988298419505378,0.03436928153248285,3654278,32863866,664337,1432494,0.777060635569807,0.6354040585911344,0.8461689685234733,0.7183884003450518,0.9456990196160945,0.777060635569807,0.9801857260289196,0.958231893996914,0.15383103147652663,356,38605047,0,9572,0.06923376118241929,0.03585817888799355,1.0,0.03585817888799355,0.999752116892475,0.06923376118241929,1.0,0.9997521146071647,0.0,0,38614975,0,0,,,,,1.0,,1.0,1.0,,0,38614975,0,0,,,,,1.0,,1.0,1.0,,423,38552542,17107,44903,0.013459335624284079,0.0067752630820239294,0.024130062749572162,0.009332392004588977,0.9983941463124086,0.013459335624284077,0.9995564647217816,0.998836632839298,0.9758699372504278,0.75,0.75
HistoKit (no postprocessing),gaussian,1083_he_R1.png,0,16785112,4817454,0,0.0,0.0,0.0,,0.7769962142460298,,0.7769962142460298,1.0,1.0,8809915,12614138,0,178513,0.9899702461066179,0.9801396862721713,1.0,0.9801396862721713,0.9917364909335308,0.9899702461066179,1.0,0.9860456601215808,0.0,16182,21348793,14696,222895,0.11988664777462911,0.06376564882788949,0.5240624392771552,0.06768530640755907,0.9890017232212136,0.11988664777462908,0.9993120973825952,0.9896672434720918,0.47593756072284477,4702,21580387,128,17349,0.34983817566310776,0.21200234456016953,0.9734989648033127,0.21323295995646455,0.9991909757387155,0.34983817566310776,0.9999940687235684,0.9991967213600537,0.02650103519668737,0,21602079,487,0,0.0,0.0,0.0,,0.999977456381802,,0.999977456381802,1.0,1.0,0,21595573,6993,0,0.0,0.0,0.0,,0.9996762884557325,,0.9996762884557325,1.0,1.0,7779122,9096669,152887,4573888,0.766981978178083,0.6220363081512665,0.9807253118346184,0.6297349390958155,0.7811938174381692,0.766981978178083,0.983470882278025,0.6654205092009052,0.019274688165381557,0.5,1.25
HistoKit (no postprocessing),gaussian,390-02_he_2_R1.png,3681095,24449596,1322220,2677555,0.647968023136843,0.4792549541913872,0.7357312102076323,0.578911404150252,0.8755145661441698,0.647968023136843,0.9486951171776176,0.9012961221029071,0.2642687897923677,14706828,16448435,929001,46202,0.9679091933000841,0.9378139859562833,0.9405851138433402,0.9968683043415488,0.9696486505984694,0.9679091933000841,0.9465398117420775,0.9971989683677186,0.05941488615665981,35437,30198937,63589,1832503,0.036032142904351167,0.018346605202407006,0.357855512693636,0.01897116609741212,0.9409877217467061,0.036032142904351167,0.9978987543868612,0.9427904895939739,0.642144487306364,255749,30885428,756045,233244,0.34081984985211095,0.2054146138511435,0.2527678559074278,0.5230115768528384,0.9692102504831396,0.34081984985211095,0.9761058848303301,0.9925046930023235,0.7472321440925722,0,31995205,135261,0,0.0,0.0,0.0,,0.9957902571347704,,0.9957902571347704,1.0,1.0,0,32108823,21643,0,0.0,0.0,0.0,,0.9993264025489079,,0.9993264025489079,1.0,1.0,7906578,21151593,2317020,755275,0.837319479423605,0.7201629894070184,0.7733655020473222,0.9128044541970407,0.9043806274082673,0.837319479423605,0.901271540844787,0.9655233692009282,0.2266344979526777,0.5,1.25
HistoKit (no postprocessing),gaussian,13-23_he_R1.png,6984318,38310797,6172920,4400745,0.5691657029224766,0.3977858960223392,0.5308346630197006,0.6134632720082445,0.8107410793648976,0.5691657029224765,0.8612319199854634,0.8969659067799519,0.4691653369802994,27480228,24014115,4344251,30186,0.9262754716689217,0.862675152917163,0.8634934133564292,0.9989027427940561,0.9217015836035797,0.9262754716689215,0.8468088394091535,0.9987445673717028,0.13650658664357082,583377,54352289,99852,833262,0.5556320683014361,0.38468873207951776,0.8538528077701619,0.41180357169328247,0.9832981139018966,0.5556320683014362,0.9981662429031027,0.9849007215674987,0.14614719222983802,7002,55859274,781,1723,0.8483159680155077,0.7365874184725436,0.8996530900680971,0.8025214899713468,0.9999551806930453,0.8483159680155076,0.9999860186317396,0.9999691555809503,0.10034690993190286,0,55868780,0,0,,,,,1.0,,1.0,1.0,,1697036,52131934,1476735,563075,0.6246127538286624,0.4541359210414344,0.5347065052897642,0.7508640062368618,0.9634892689620214,0.6246127538286625,0.9724534291272928,0.9893144529114702,0.46529349471023584,6756508,42315180,265772,6531320,0.665334522101015,0.49850283319560856,0.9621530329180836,0.5084734691027006,0.8783382776570385,0.665334522101015,0.9937584298256178,0.8662888845669597,0.03784696708191641,0.75,0.75
HistoKit (no postprocessing),gaussian,TCGA-KM-8441-01Z-00-DX1.D2CA0ADE-7EDF-49A6-989C-2761F1CFE340_R1.png,4340884,3726197,155657,706217,0.9096912897612882,0.8343428619974252,0.9653829465804937,0.8600747240841822,0.9034742587458443,0.9096912897612882,0.9599013770224228,0.8406698922979667,0.03461705341950624,2872575,5856660,180509,19211,0.9664046480410842,0.9349932216795588,0.9408765038891822,0.9933567006687217,0.9776323209154935,0.9664046480410843,0.9701003897687807,0.9967305272699145,0.05912349611081778,46007,8810397,34719,37832,0.5591346884209887,0.38805479174749913,0.5699155166860739,0.5487541597585849,0.9918746370655916,0.5591346884209888,0.9960747829649719,0.9957243421254129,0.4300844833139261,0,8928955,0,0,,,,,1.0,,1.0,1.0,,0,8896805,32150,0,0.0,0.0,0.0,,0.9963993546837228,,0.9963993546837228,1.0,1.0,724023,7664748,437499,102685,0.7283090990478969,0.5727092161331174,0.6233398936912086,0.875790484669315,0.9395019909944669,0.728309099047897,0.946002757012962,0.9867800597700682,0.3766601063087914,8073,8752575,96859,71448,0.0875344938819103,0.045770495521034134,0.07693553920634316,0.1015203531142717,0.9811504257777086,0.08753449388191029,0.9890547802266224,0.9919030129454558,0.9230644607936569,0.5,1.25
HistoKit (no postprocessing),gaussian,2-12_he_1_R3.png,3931599,3887816,63906,428160,0.9411070673529884,0.8887650850595603,0.9840055262100785,0.9017927367086116,0.9407968327185011,0.9411070673529884,0.9838283158582511,0.9007964826495791,0.015994473789921426,3619596,4349143,326189,16553,0.9547949111664649,0.913500059813171,0.917332292560289,0.995447656297913,0.9587628245796387,0.9547949111664649,0.9302319065255686,0.9962083938047908,0.08266770743971098,268220,7898827,101971,42463,0.7878697086391903,0.6499876409776714,0.7245448970936624,0.8633237093757946,0.9826223509384188,0.78786970863919,0.9872548963240917,0.9946528838513642,0.2754551029063375,0,8311481,0,0,,,,,1.0,,1.0,1.0,,0,8311481,0,0,,,,,1.0,,1.0,1.0,,0,8311481,0,0,,,,,1.0,,1.0,1.0,,0,8306591,0,4890,0.0,0.0,,0.0,0.9994116572004436,,1.0,0.9994116572004436,,0.5,1.25
