Method,Mode,Image,Tissue_TP,Tissue_TN,Tissue_FP,Tissue_FN,Tissue_DICE,Tissue_JACCARD,Tissue_PRECISION,Tissue_RECALL,Tissue_ACCURACY,Tissue_F1,Tissue_SPECIFICITY,Tissue_NPV,Tissue_FDR,Background_TP,Background_TN,Background_FP,Background_FN,Background_DICE,Background_JACCARD,Background_PRECISION,Background_RECALL,Background_ACCURACY,Background_F1,Background_SPECIFICITY,Background_NPV,Background_FDR,Fold_TP,Fold_TN,Fold_FP,Fold_FN,Fold_DICE,Fold_JACCARD,Fold_PRECISION,Fold_RECALL,Fold_ACCURACY,Fold_F1,Fold_SPECIFICITY,Fold_NPV,Fold_FDR,Dark.Spot_TP,Dark.Spot_TN,Dark.Spot_FP,Dark.Spot_FN,Dark.Spot_DICE,Dark.Spot_JACCARD,Dark.Spot_PRECISION,Dark.Spot_RECALL,Dark.Spot_ACCURACY,Dark.Spot_F1,Dark.Spot_SPECIFICITY,Dark.Spot_NPV,Dark.Spot_FDR,Pen_TP,Pen_TN,Pen_FP,Pen_FN,Pen_DICE,Pen_JACCARD,Pen_PRECISION,Pen_RECALL,Pen_ACCURACY,Pen_F1,Pen_SPECIFICITY,Pen_NPV,Pen_FDR,Edge_TP,Edge_TN,Edge_FP,Edge_FN,Edge_DICE,Edge_JACCARD,Edge_PRECISION,Edge_RECALL,Edge_ACCURACY,Edge_F1,Edge_SPECIFICITY,Edge_NPV,Edge_FDR,Out.Of.Focus_TP,Out.Of.Focus_TN,Out.Of.Focus_FP,Out.Of.Focus_FN,Out.Of.Focus_DICE,Out.Of.Focus_JACCARD,Out.Of.Focus_PRECISION,Out.Of.Focus_RECALL,Out.Of.Focus_ACCURACY,Out.Of.Focus_F1,Out.Of.Focus_SPECIFICITY,Out.Of.Focus_NPV,Out.Of.Focus_FDR,Overlap,Sigma
HistoKit (no postprocessing),constant,dad7b6f2-9f0b-8c2a-a00e-ff89c406e2d2_171435_2.png,6544722,1412943,12663,129760,0.9892363639991243,0.978701972216843,0.998068894841465,0.9805587909293935,0.9824171046042957,0.9892363639991242,0.991117461626845,0.9158878928737417,0.0019311051585349953,27505,8072583,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1373842,6597168,104819,24259,0.9551308033128914,0.9141151890985548,0.9291122170666569,0.9826486069318311,0.9840646175695869,0.9551308033128914,0.984360011441383,0.9963362882351493,0.07088778293334307,0,8100088,0,0,,,,,1.0,,1.0,1.0,,0,8100088,0,0,,,,,1.0,,1.0,1.0,,0,8100088,0,0,,,,,1.0,,1.0,1.0,,0,8063551,36537,0,0.0,0.0,0.0,,0.9954893082643053,,0.9954893082643053,1.0,1.0,0.5,
HistoKit (no postprocessing),constant,191c1954-41f1-2c63-fab4-33ae150d32f8_151532_3.png,49794026,585035,5403,3211208,0.9687114289747732,0.9393214044947243,0.999891504780105,0.9394171526532644,0.9399837546583986,0.9687114289747731,0.9908491662122018,0.15410894402702882,0.00010849521989499117,159651,53436021,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,53592394,3278,0,0.0,0.0,0.0,,0.9999388383450066,,0.9999388383450066,1.0,1.0,10854,53164272,613,419933,0.04908491500359522,0.025159944367176633,0.9465422516787303,0.02519574638974714,0.9921533589503272,0.04908491500359522,0.9999884698330487,0.9921631197103699,0.05345774832126973,0,53470483,125189,0,0.0,0.0,0.0,,0.9976641957208784,,0.9976641957208784,1.0,1.0,0,50121143,3474529,0,0.0,0.0,0.0,,0.9351714630987368,,0.9351714630987368,1.0,1.0,0,53573543,22129,0,0.0,0.0,0.0,,0.9995871121832375,,0.9995871121832375,1.0,1.0,0.5,
HistoKit (no postprocessing),constant,e04480a3-f748-c87a-3eb6-396b6ccbcb83_134430_3.png,25383464,1485378,42129,244803,0.994379817706242,0.9888224552515669,0.9983430474954901,0.990447930014152,0.9894338493169077,0.9943798177062422,0.9724197663251297,0.8585101789928337,0.0016569525045099242,13133,27142641,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1470844,25401054,240346,43530,0.91199182530559,0.8382214826297073,0.8595445274925636,0.9712554494464379,0.9895463852365246,0.91199182530559,0.9906266428510144,0.9982892233569234,0.14045547250743634,0,27155774,0,0,,,,,1.0,,1.0,1.0,,0,27155774,0,0,,,,,1.0,,1.0,1.0,,0,27155759,15,0,0.0,0.0,0.0,,0.9999994476312846,,0.9999994476312846,1.0,1.0,0,27149931,5843,0,0.0,0.0,0.0,,0.9997848339730623,,0.9997848339730623,1.0,1.0,0.5,
HistoKit (no postprocessing),constant,22c86e01-80fd-7f77-3526-d5f72a54b219_141444_2.png,30418466,565514,47048,490771,0.9912371294182521,0.9826265005636173,0.9984556964967012,0.9841221897518855,0.9829381882677445,0.9912371294182523,0.9231947133514649,0.53538012941583,0.0015443035032988448,197082,31324717,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4808,31511296,891,4804,0.6280451962641238,0.45777396934209275,0.8436567818915599,0.5002080732417811,0.9998193313776286,0.6280451962641238,0.9999717252249106,0.999847569972173,0.15634321810844007,0,31115931,0,405868,0.0,0.0,,0.0,0.9871242120413242,,1.0,0.9871242120413242,,0,31521799,0,0,,,,,1.0,,1.0,1.0,,0,30668776,853023,0,0.0,0.0,0.0,,0.9729386320875912,,0.9729386320875912,1.0,1.0,0,31521318,481,0,0.0,0.0,0.0,,0.9999847407186373,,0.9999847407186373,1.0,1.0,0.5,
HistoKit (no postprocessing),constant,75867af4-ee91-110d-5a8d-03a78d8d262a_171204_5.png,8249003,142814,3008,1968019,0.8932793611879951,0.8071407813871387,0.9996354827932246,0.8073784122222698,0.8097986421488155,0.8932793611879951,0.9793721112040707,0.0676576498472404,0.0003645172067754151,26802,10336042,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,10362844,0,0,,,,,1.0,,1.0,1.0,,0,10243824,0,119020,0.0,0.0,,0.0,0.9885147359161249,,1.0,0.9885147359161249,,0,10362844,0,0,,,,,1.0,,1.0,1.0,,0,8826081,1536763,0,0.0,0.0,0.0,,0.8517045127766084,,0.8517045127766084,1.0,1.0,0,9815576,547268,0,0.0,0.0,0.0,,0.9471894009019146,,0.9471894009019146,1.0,1.0,0.5,
HistoKit (no postprocessing),constant,098b4b43-88d6-52e4-6dfc-ff0d08e21e37_154649_2.png,44774331,717382,33386,359601,0.9956306449306928,0.9912993062815906,0.9992549051316317,0.9920325798337268,0.9914353368334107,0.9956306449306928,0.9555308697227373,0.6661033646770654,0.0007450948683683214,160174,45724526,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,530796,44965044,360369,28491,0.731904261568118,0.577167984550745,0.5956203396677383,0.9490583546551234,0.9915252796683862,0.731904261568118,0.9920492947300888,0.9993667756934413,0.4043796603322617,0,45869329,12369,3002,0.0,0.0,0.0,0.0,0.999665008161762,,0.9997304153826216,0.999934557500468,1.0,0,45884700,0,0,,,,,1.0,,1.0,1.0,,0,45884700,0,0,,,,,1.0,,1.0,1.0,,0,45843120,13275,28305,0.0,0.0,0.0,0.0,0.9990938155855874,,0.9997105092975582,0.9993829491889559,1.0,0.5,
HistoKit (no postprocessing),constant,2f6f5632-66e3-03e5-2957-29197ae74c65_142917_4.png,4156027,458137,3472,46256,0.9940529423034468,0.9881762014192458,0.9991652840883001,0.9889926499476595,0.9893376604775582,0.9940529423034469,0.9924784828718678,0.9082937312770003,0.0008347159116999427,2066,4661826,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,456058,4159381,44968,3485,0.9495580223804849,0.9039604686518232,0.9102481707536136,0.9924163788807576,0.9896110373053235,0.9495580223804849,0.9893044083638156,0.9991628363728259,0.08975182924638642,0,4663892,0,0,,,,,1.0,,1.0,1.0,,0,4663892,0,0,,,,,1.0,,1.0,1.0,,0,4663892,0,0,,,,,1.0,,1.0,1.0,,0,4662591,1301,0,0.0,0.0,0.0,,0.9997210484290803,,0.9997210484290803,1.0,1.0,0.5,
HistoKit (no postprocessing),constant,6520c4c0-cf13-4bc7-106a-ea8d45dc1109_165944_1.png,0,8708969,6186271,0,0.0,0.0,0.0,,0.5846813478668353,,0.5846813478668353,1.0,1.0,2478644,12416596,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5985916,2478644,0,6430680,0.6505542286835624,0.4820899383373672,1.0,0.4820899383373672,0.5682728173564172,0.6505542286835624,1.0,0.27820786403098596,0.0,0,14895028,212,0,0.0,0.0,0.0,,0.9999857672652471,,0.9999857672652471,1.0,1.0,0,14894540,700,0,0.0,0.0,0.0,,0.9999530051210991,,0.9999530051210991,1.0,1.0,0,14769022,126218,0,0.0,0.0,0.0,,0.9915262862498355,,0.9915262862498355,1.0,1.0,0,14777961,117279,0,0.0,0.0,0.0,,0.9921264108534001,,0.9921264108534001,1.0,1.0,0.5,
HistoKit (no postprocessing),constant,6875bf3f-1b6d-1a53-f365-0d72c060072a_140344_4.png,9975321,322554,16967,575768,0.9711471487866868,0.9439125795699795,0.9983019904950698,0.9454304669404268,0.9455737557400365,0.9711471487866868,0.9500266551995311,0.3590627859498042,0.0016980095049302021,157274,10733336,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,10889020,1590,0,0.0,0.0,0.0,,0.9998540026683538,,0.9998540026683538,1.0,1.0,4,10708363,0,182243,4.389550674619069e-05,2.1948235087546022e-05,1.0,2.1948235087546022e-05,0.9832660429489257,4.389550674619069e-05,1.0,0.9832660368027271,0.0,0,10890610,0,0,,,,,1.0,,1.0,1.0,,0,10152699,737911,0,0.0,0.0,0.0,,0.9322433729607432,,0.9322433729607432,1.0,1.0,0,10889067,1543,0,0.0,0.0,0.0,,0.9998583183127483,,0.9998583183127483,1.0,1.0,0.5,
HistoKit (no postprocessing),constant,ec461d09-d9f6-ab63-cb21-aeb55b7abbf3_142116_1.png,35857679,1681686,110429,144050,0.9964640881429258,0.9929530935260086,0.9969298079287351,0.995998803279698,0.9932666547493819,0.9964640881429258,0.9383806284752931,0.9211003124219492,0.0030701920712649104,55403,37738441,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1573383,35927330,129802,163329,0.9147849485028186,0.8429526914879825,0.9237886665277113,0.9059550460870887,0.9922439485118264,0.9147849485028186,0.9964001019271306,0.9954744799755527,0.07621133347228869,0,37782728,11116,0,0.0,0.0,0.0,,0.9997058780260616,,0.9997058780260616,1.0,1.0,0,37793844,0,0,,,,,1.0,,1.0,1.0,,0,37793777,67,0,0.0,0.0,0.0,,0.9999982272245184,,0.9999982272245184,1.0,1.0,0,37737879,55965,0,0.0,0.0,0.0,,0.9985192032861224,,0.9985192032861224,1.0,1.0,0.5,
