Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),constant,8b8e8141-b9e0-9b57-cdad-61702acf8a5e_150400_3.png,1536453,599865,1001,5334361,0.36546242341466756,0.22358765478989176,0.9993489236100722,0.22362022898596876,0.2859220416291918,0.36546242341466756,0.9983340711572963,0.10108563441972045,0.0006510763899277637,0.9,
HistoKit (no postprocessing),constant,538ad0bc-9add-9e27-6ee9-4f1bdd825510_142716_3.png,0,6843337,1736,0,0.0,0.0,0.0,,0.999746386926772,,0.999746386926772,1.0,1.0,0.9,
HistoKit (no postprocessing),constant,75867af4-ee91-110d-5a8d-03a78d8d262a_171204_2.png,18278785,406801,24276,2730856,0.929917511139275,0.8690147916814543,0.9986736644761224,0.8700189117938759,0.8715000122663803,0.9299175111392751,0.9436852348884306,0.12965120151756548,0.0013263355238776727,0.9,
HistoKit (no postprocessing),constant,22c86e01-80fd-7f77-3526-d5f72a54b219_141444_4.png,4636604,242149,14705,462739,0.9510346590156228,0.9066406885504399,0.9968385243809861,0.9092551726761663,0.9108613816855504,0.9510346590156228,0.9427495775810383,0.3435283335792353,0.0031614756190139165,0.9,
HistoKit (no postprocessing),constant,bffc0a6a-719c-940b-52f7-9a2879514091_151206_2.png,59803655,8746110,309201,589218,0.9925445951204528,0.9851995337095072,0.9948563249099327,0.9902435838745409,0.9870634630273414,0.9925445951204527,0.965854182147913,0.9368829890069208,0.005143675090067256,0.9,
HistoKit (no postprocessing),constant,654bcee2-3394-aaf6-25f2-380d7ca46c60_144121_3.png,6450095,1861472,858,572250,0.9574634213538511,0.9183979161644623,0.9998669963957263,0.9185101273150208,0.9354947704896353,0.9574634213538512,0.9995392868073865,0.7648663240912479,0.00013300360427366314,0.9,
HistoKit (no postprocessing),constant,778d67ae-3cb9-eeb7-6fac-a66f6e936029_142330_2.png,11021422,474464,45477,1902781,0.9187924756436783,0.8497836492496346,0.995890718800271,0.8527738228809931,0.8550850095030222,0.9187924756436782,0.9125343067771151,0.1995856548231251,0.0041092811997290295,0.9,
HistoKit (no postprocessing),constant,22c86e01-80fd-7f77-3526-d5f72a54b219_141444_1.png,35542931,830267,29705,1117047,0.9841241796953382,0.9687445650593384,0.9991649480235314,0.9695295234492503,0.9694362066047529,0.9841241796953382,0.9654581777081114,0.42636523950426075,0.0008350519764686542,0.9,
HistoKit (no postprocessing),constant,015b92ff-7984-c969-27c5-4144ab20b802_144644_9.png,1135113,9401365,3669,41441,0.9805168666664363,0.9617784096734261,0.9967781366407267,0.964777647264809,0.9957369347587527,0.9805168666664362,0.9996098897675436,0.9956113680615698,0.0032218633592733287,0.9,
HistoKit (no postprocessing),constant,d89a4519-168e-fe8e-eec5-c3f8080d7609_170312_2.png,21895709,524289,25391,2671091,0.9419960462830113,0.8903521040479883,0.9988417095857416,0.8912723268801798,0.8926409273910993,0.9419960462830111,0.9538076699170427,0.1640771989559927,0.0011582904142584086,0.9,
HistoKit (no postprocessing),constant,cfd234aa-a9c1-9363-1732-dc841509f243_163200_2.png,13303498,1898416,1065180,2203471,0.8905914573163888,0.8027623937004187,0.925867919094575,0.8579044686295562,0.8230345958556222,0.8905914573163888,0.6405785403948446,0.46281528477015577,0.07413208090542497,0.9,
HistoKit (no postprocessing),constant,4adc5212-3bb5-0299-1727-5490f70e71c6_162331_2.png,4985206,924098,5781,2952174,0.771204282799212,0.62760983945812,0.9988417120701777,0.6280669440041928,0.6664183373915209,0.7712042827992119,0.9937830620973266,0.23839864694737625,0.0011582879298222977,0.9,
HistoKit (no postprocessing),constant,31439255-cb2a-2a33-e39f-915211d58cf0_143129_7.png,8461154,1936529,1671410,1148067,0.8571822659399847,0.750060346801522,0.8350457001801321,0.8805244462584428,0.7866805728310772,0.8571822659399847,0.5367410590921853,0.6278063642694214,0.1649542998198679,0.9,
HistoKit (no postprocessing),constant,110ff982-b33a-42d4-9522-02719d6987c7_164031_3.png,5044248,209465,2295,890244,0.9187199567253906,0.8496595885956495,0.999545233241845,0.849988170849333,0.8547832077174837,0.9187199567253906,0.9891622591613147,0.19047311606979664,0.000454766758155038,0.9,
HistoKit (no postprocessing),constant,dfdc8007-a219-a302-d10c-929e29813dc8_163630_6.png,2531132,238887,14,39683,0.9922192662782017,0.9845586773760526,0.9999944689085497,0.9845640390304242,0.9858715258054551,0.9922192662782018,0.9999413983198061,0.8575474746024339,5.531091450275883e-06,0.9,
HistoKit (no postprocessing),constant,dad7b6f2-9f0b-8c2a-a00e-ff89c406e2d2_171435_2.png,6554787,1412660,12946,119695,0.9899834733086572,0.9801656182317028,0.9980288480058492,0.9820667731218692,0.9836247458052307,0.9899834733086571,0.9909189495554873,0.9218882047567306,0.0019711519941507977,0.9,
HistoKit (no postprocessing),constant,e04480a3-f748-c87a-3eb6-396b6ccbcb83_134430_3.png,25412138,1487438,40069,216129,0.9949844239894876,0.990018908900055,0.9984257160881962,0.9915667727357452,0.9905656159901758,0.9949844239894877,0.9737683689829245,0.87313149409445,0.0015742839118037975,0.9,
HistoKit (no postprocessing),constant,22c86e01-80fd-7f77-3526-d5f72a54b219_141444_2.png,30475044,578266,34296,434193,0.9923721938396587,0.984859873628522,0.9988758852207226,0.9859526458061711,0.9851376185731023,0.9923721938396586,0.9440121979489423,0.5711500416313154,0.0011241147792774278,0.9,
HistoKit (no postprocessing),constant,75867af4-ee91-110d-5a8d-03a78d8d262a_171204_5.png,7732468,145144,678,2484554,0.8615482596040327,0.7567718762539515,0.9999123254623669,0.7568220955186354,0.7601785764602844,0.8615482596040327,0.99535049580996,0.055194170585367595,8.767453763319612e-05,0.9,
HistoKit (no postprocessing),constant,191c1954-41f1-2c63-fab4-33ae150d32f8_151532_3.png,49115610,587326,3112,3889624,0.961882244358023,0.9265637150798858,0.9999366433027309,0.9266181147318395,0.9273684636326605,0.961882244358023,0.9947293365264431,0.13118886742090038,6.335669726911869e-05,0.9,
HistoKit (no postprocessing),constant,6520c4c0-cf13-4bc7-106a-ea8d45dc1109_165944_1.png,0,9043711,5851529,0,0.0,0.0,0.0,,0.6071544332283334,,0.6071544332283334,1.0,1.0,0.9,
HistoKit (no postprocessing),constant,098b4b43-88d6-52e4-6dfc-ff0d08e21e37_154649_2.png,44826326,723186,27582,307606,0.99627518562508,0.9925780167600227,0.999385070304242,0.9931845955721297,0.9926949941919637,0.99627518562508,0.9632616201010166,0.7015828605577071,0.0006149296957580597,0.9,
HistoKit (no postprocessing),constant,6875bf3f-1b6d-1a53-f365-0d72c060072a_140344_4.png,10022202,325955,13566,528887,0.9736505188723077,0.9486539787622028,0.9986482349930768,0.9498737049796471,0.9501907606644623,0.9736505188723077,0.9600437086365792,0.3813043813944565,0.001351765006923237,0.9,
HistoKit (no postprocessing),constant,00a8cbc5-e358-18d7-ac64-8f4f6e3173fd_135812_5.png,5804280,2990311,18006,91579,0.9906482638677027,0.9814698171162176,0.9969074002891648,0.9844672336974137,0.9876928533308417,0.9906482638677027,0.9940145935418375,0.9702847927732657,0.0030925997108352285,0.9,
HistoKit (no postprocessing),constant,2f6f5632-66e3-03e5-2957-29197ae74c65_142917_4.png,4145222,459643,1966,57061,0.9929304503243379,0.985960156023109,0.9995259438443591,0.9864214285425327,0.9873438321470566,0.9929304503243379,0.9957409842529067,0.8895673344893789,0.00047405615564088244,0.9,
