Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,654bcee2-3394-aaf6-25f2-380d7ca46c60_144121_2.png,5368884,1833505,531,60488,0.994349457953009,0.9887624143562049,0.9999011065451264,0.9888591166713203,0.9915991226157198,0.994349457953009,0.999710474603552,0.9680632399380568,9.889345487357562e-05,0.25,0.75
HistoKit (no postprocessing),gaussian,6875bf3f-1b6d-1a53-f365-0d72c060072a_140344_2.png,15680720,767815,14552,514063,0.9834238291530071,0.9673882364699107,0.999072841808667,0.9682574937867336,0.9688631484083018,0.9834238291530071,0.98140003348812,0.5989766576850527,0.0009271581913330333,0.25,0.75
HistoKit (no postprocessing),gaussian,e75d7a32-60ad-6f71-61b5-c428fc2cae22_164833_1.png,39619177,11453282,62273,435252,0.9937603371751881,0.9875980582850504,0.9984306773063988,0.9891334863368043,0.9903524305921833,0.9937603371751881,0.9945922710629231,0.963388925833917,0.0015693226936011662,0.25,0.75
HistoKit (no postprocessing),gaussian,59481929-3828-f3c5-2452-07bdbf0def53_144939_3.png,23350668,1216820,14427,547678,0.9881069810384733,0.9764935250294895,0.9993825404946994,0.9770830165401405,0.9776317507410486,0.9881069810384733,0.9882826110439253,0.6896125696940433,0.0006174595053005348,0.25,0.75
HistoKit (no postprocessing),gaussian,7530b966-b7ee-7dd8-6676-04339b0c22b7_154932_2.png,10209199,1295867,22075,2248367,0.8999313318794614,0.8180683242410579,0.9978423996855132,0.8195179539887647,0.8351827025181213,0.8999313318794614,0.9832504010039895,0.3656268180938392,0.0021576003144867396,0.25,0.75
HistoKit (no postprocessing),gaussian,098b4b43-88d6-52e4-6dfc-ff0d08e21e37_154649_3.png,44842626,6945355,105936,461096,0.993717255953323,0.9875129647530048,0.9976431726558905,0.9898221166022518,0.9891694802940838,0.993717255953323,0.9849763681572636,0.9377440018167946,0.0023568273441094733,0.25,0.75
HistoKit (no postprocessing),gaussian,d89a4519-168e-fe8e-eec5-c3f8080d7609_170312_1.png,15726799,492060,27721,351110,0.9880992116561385,0.9764783494964183,0.9982404414733042,0.9781619612351332,0.9771756792662112,0.9880992116561383,0.946667923606288,0.5835833817616851,0.0017595585266958309,0.25,0.75
HistoKit (no postprocessing),gaussian,c4a5bf6f-509c-e7c4-3751-4f823d57d1f3_145315_1.png,22534694,1095642,34425,1493029,0.9672197957106192,0.9365204635928597,0.9984746856977448,0.9378622352188761,0.9392850484879633,0.9672197957106192,0.9695372044312417,0.4232449778283915,0.0015253143022552187,0.25,0.75
HistoKit (no postprocessing),gaussian,34677a0d-5045-a6c6-f661-b69bd9d6f859_140044_3.png,4379811,132135,10904,9370,0.9976908610307001,0.9953923617384665,0.9975165775961319,0.997865205376584,0.9955266955266955,0.9976908610307001,0.9237690420095219,0.933783258542101,0.0024834224038681628,0.25,0.75
HistoKit (no postprocessing),gaussian,654bcee2-3394-aaf6-25f2-380d7ca46c60_144121_1.png,8520701,960257,14058,554084,0.9677367000531075,0.9374901733917067,0.9983528533143116,0.9389424653035857,0.9434633947318666,0.9677367000531076,0.9855714014461442,0.6341088301776152,0.0016471466856884888,0.25,0.75
HistoKit (no postprocessing),gaussian,00a8cbc5-e358-18d7-ac64-8f4f6e3173fd_135812_1.png,0,9265882,91862,0,0.0,0.0,0.0,,0.9901833176885368,,0.9901833176885368,1.0,1.0,0.25,0.75
HistoKit (no postprocessing),gaussian,6c5eefac-6637-5ca1-aed4-decff7ee7c9b_152621_2.png,36242714,913252,143833,4477629,0.9400642147543494,0.8869067615605415,0.9960470830057053,0.8900395067890268,0.8893789727792721,0.9400642147543494,0.8639343099183131,0.16940681866284935,0.003952916994294622,0.25,0.75
HistoKit (no postprocessing),gaussian,997c9bdf-d489-63a3-9c13-1b5273502c59_152111_5.png,1628062,4345840,273049,129777,0.8899066672132716,0.8016503125726283,0.8563739834233772,0.9261724196584556,0.9368287309730006,0.8899066672132716,0.9408842689226782,0.9710035510187758,0.14362601657662283,0.25,0.75
HistoKit (no postprocessing),gaussian,98188e68-f597-a02c-6cf5-9f993d1f10ac_162142_1.png,29032626,1205983,70882,266019,0.9942313599294875,0.9885288925490696,0.9975644860406518,0.9909204333510987,0.9889813448737241,0.9942313599294875,0.9444874751833593,0.8192808161945432,0.0024355139593481307,0.25,0.75
HistoKit (no postprocessing),gaussian,997c9bdf-d489-63a3-9c13-1b5273502c59_152111_1.png,11820893,1155746,153,54648,0.9976873884834132,0.9953854486314653,0.9999870569829438,0.9953982728028979,0.995794708796572,0.9976873884834132,0.9998676354941046,0.9548510650251075,1.2943017056189444e-05,0.25,0.75
HistoKit (no postprocessing),gaussian,8a46ca7f-3853-419d-26c8-1bf78b04ebee_163832_1.png,8401288,1114355,138384,391237,0.9694429390572932,0.9406979737448898,0.983795162156111,0.9555034532173636,0.9472765474356871,0.9694429390572932,0.8895348512339761,0.7401440762171956,0.016204837843889087,0.25,0.75
HistoKit (no postprocessing),gaussian,b3ac8263-eb4f-ecee-6126-3ea976dfb769_143901_1.png,31618706,1184720,60748,167506,0.9964035042191159,0.9928327852956765,0.9980824164456875,0.9947302308309024,0.9930898458691777,0.9964035042191159,0.9512247604916385,0.8761257363783864,0.0019175835543125206,0.25,0.75
HistoKit (no postprocessing),gaussian,7ba3b133-6b39-da9f-5b13-68d3bea507d2_165139_1.png,22256151,2862053,4160,1328768,0.9709254812332712,0.9434938515403675,0.9998131203108528,0.943660268665752,0.9496079033592967,0.9709254812332712,0.9985486075180037,0.6829337258737608,0.00018687968914720015,0.25,0.75
HistoKit (no postprocessing),gaussian,00a8cbc5-e358-18d7-ac64-8f4f6e3173fd_135812_4.png,10648483,1407784,20585,237560,0.988023954040413,0.9763313647444471,0.9980705906082893,0.978177561856039,0.9790371639344209,0.988023954040413,0.9855884578844822,0.8556168193399071,0.0019294093917106912,0.25,0.75
HistoKit (no postprocessing),gaussian,7530b966-b7ee-7dd8-6676-04339b0c22b7_154932_3.png,23485014,872755,49650,1537787,0.9673080750817614,0.936686006485764,0.9978903459169844,0.93854456981055,0.9388157873944034,0.9673080750817614,0.9461733186615424,0.3620575787519985,0.002109654083015589,0.25,0.75
