Method,Mode,Image,Tissue_TP,Tissue_TN,Tissue_FP,Tissue_FN,Tissue_DICE,Tissue_JACCARD,Tissue_PRECISION,Tissue_RECALL,Tissue_ACCURACY,Tissue_F1,Tissue_SPECIFICITY,Tissue_NPV,Tissue_FDR,Background_TP,Background_TN,Background_FP,Background_FN,Background_DICE,Background_JACCARD,Background_PRECISION,Background_RECALL,Background_ACCURACY,Background_F1,Background_SPECIFICITY,Background_NPV,Background_FDR,Fold_TP,Fold_TN,Fold_FP,Fold_FN,Fold_DICE,Fold_JACCARD,Fold_PRECISION,Fold_RECALL,Fold_ACCURACY,Fold_F1,Fold_SPECIFICITY,Fold_NPV,Fold_FDR,Dark.Spot_TP,Dark.Spot_TN,Dark.Spot_FP,Dark.Spot_FN,Dark.Spot_DICE,Dark.Spot_JACCARD,Dark.Spot_PRECISION,Dark.Spot_RECALL,Dark.Spot_ACCURACY,Dark.Spot_F1,Dark.Spot_SPECIFICITY,Dark.Spot_NPV,Dark.Spot_FDR,Pen_TP,Pen_TN,Pen_FP,Pen_FN,Pen_DICE,Pen_JACCARD,Pen_PRECISION,Pen_RECALL,Pen_ACCURACY,Pen_F1,Pen_SPECIFICITY,Pen_NPV,Pen_FDR,Edge_TP,Edge_TN,Edge_FP,Edge_FN,Edge_DICE,Edge_JACCARD,Edge_PRECISION,Edge_RECALL,Edge_ACCURACY,Edge_F1,Edge_SPECIFICITY,Edge_NPV,Edge_FDR,Out.Of.Focus_TP,Out.Of.Focus_TN,Out.Of.Focus_FP,Out.Of.Focus_FN,Out.Of.Focus_DICE,Out.Of.Focus_JACCARD,Out.Of.Focus_PRECISION,Out.Of.Focus_RECALL,Out.Of.Focus_ACCURACY,Out.Of.Focus_F1,Out.Of.Focus_SPECIFICITY,Out.Of.Focus_NPV,Out.Of.Focus_FDR,Overlap,Sigma
HistoKit (no postprocessing),constant,dad7b6f2-9f0b-8c2a-a00e-ff89c406e2d2_171435_1.png,23715951,1068954,29277,78654,0.9977296722939687,0.9954696300124388,0.9987670364757079,0.9966944607821815,0.9956641742226559,0.9977296722939688,0.9733416740194003,0.9314626597235293,0.001232963524292123,0,24892836,0,0,,,,,1.0,,1.0,1.0,,1068606,23720897,73708,29625,0.9538804174877095,0.9118273220705173,0.9354748344150557,0.9730248007932757,0.9958488860007755,0.9538804174877095,0.9969023230265852,0.9987526589941896,0.06452516558494424,0,24889242,3594,0,0.0,0.0,0.0,,0.9998556211112306,,0.9998556211112306,1.0,1.0,0,24892815,21,0,0.0,0.0,0.0,,0.9999991563837884,,0.9999991563837884,1.0,1.0,0,24892836,0,0,,,,,1.0,,1.0,1.0,,0,24891157,1679,0,0.0,0.0,0.0,,0.99993255087528,,0.99993255087528,1.0,1.0,0.75,
HistoKit (no postprocessing),constant,00a8cbc5-e358-18d7-ac64-8f4f6e3173fd_135812_2.png,8564491,5845707,62162,118200,0.9895800788290995,0.9793750678256112,0.9927941926028554,0.9863867089131699,0.9876384456799465,0.9895800788290996,0.9894781011562714,0.9801807774668518,0.00720580739714464,94920,14495640,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1307,14588866,254,133,0.8710429856714429,0.7715466351829988,0.8372837924407431,0.9076388888888889,0.9999734760009211,0.8710429856714429,0.9999825897655239,0.99999088354177,0.1627162075592569,0,14590560,0,0,,,,,1.0,,1.0,1.0,,0,14590560,0,0,,,,,1.0,,1.0,1.0,,3672802,10752155,164543,1060,0.9779525447774239,0.9568562983843549,0.9571206133407343,0.9997114752813252,0.988649990130605,0.977952544777424,0.9849274020404338,0.9999014248296905,0.04287938665926572,2029203,12452035,878,108444,0.9737694014580606,0.9488797184975626,0.999567504941921,0.9492694537498474,0.9925073472162823,0.9737694014580606,0.9999294944082561,0.9913662528315998,0.0004324950580789634,0.75,
HistoKit (no postprocessing),constant,0584763b-507d-517f-59c7-4dbcdbe7ec5e_135202_2.png,16993473,1480859,69719,158710,0.9933237908396445,0.9867361340228274,0.9959140704740356,0.9907469504027563,0.9877863487642279,0.9933237908396445,0.9550367669346528,0.9032001702886552,0.004085929525964427,74759,18628002,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1335285,17150966,151112,65398,0.9250072737852778,0.8604777048514785,0.8983367162339536,0.9533099209457101,0.9884236343500299,0.9250072737852778,0.991266251371656,0.9962014046636096,0.10166328376604636,0,18702761,0,0,,,,,1.0,,1.0,1.0,,0,18702761,0,0,,,,,1.0,,1.0,1.0,,0,18701887,874,0,0.0,0.0,0.0,,0.9999532689317904,,0.9999532689317904,1.0,1.0,35308,18585394,42231,39828,0.46252497134435894,0.3008341356599385,0.45535794890313264,0.4699212095400341,0.9956124659883105,0.46252497134435894,0.9977328832849062,0.9978616093810855,0.5446420510968674,0.75,
HistoKit (no postprocessing),constant,778d67ae-3cb9-eeb7-6fac-a66f6e936029_142330_3.png,17596789,631315,5261,2842275,0.925145830377102,0.8607175340834192,0.9997011143588389,0.8609390821419219,0.8648897020446354,0.925145830377102,0.9917354722766802,0.1817471261720583,0.00029888564116111474,251554,20824086,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,21075403,237,0,0.0,0.0,0.0,,0.9999887547898901,,0.9999887547898901,1.0,1.0,0,20690618,0,385022,0.0,0.0,,0.0,0.9817314207302839,,1.0,0.9817314207302839,,0,21075640,0,0,,,,,1.0,,1.0,1.0,,0,18145326,2930314,0,0.0,0.0,0.0,,0.8609620395869354,,0.8609620395869354,1.0,1.0,0,20784155,291485,0,0.0,0.0,0.0,,0.9861695777684568,,0.9861695777684568,1.0,1.0,0.75,
HistoKit (no postprocessing),constant,dad7b6f2-9f0b-8c2a-a00e-ff89c406e2d2_171435_3.png,5796368,588632,28219,293827,0.9729708860808364,0.9473644640588231,0.9951551929776309,0.9517540899757725,0.9519839285432067,0.9729708860808364,0.9542531340631693,0.6670360889287774,0.00484480702236914,15699,6691347,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,569114,5946053,159841,32038,0.8557416809324363,0.747857076214893,0.7807258335562551,0.9467056584690727,0.9713914292521626,0.8557416809324363,0.9738218514766224,0.9946407640833838,0.2192741664437448,0,6699353,7693,0,0.0,0.0,0.0,,0.9988529972807701,,0.9988529972807701,1.0,1.0,0,6603079,103967,0,0.0,0.0,0.0,,0.984498838982169,,0.984498838982169,1.0,1.0,0,6707046,0,0,,,,,1.0,,1.0,1.0,,0,6680901,26145,0,0.0,0.0,0.0,,0.9961018606402878,,0.9961018606402878,1.0,1.0,0.75,
HistoKit (no postprocessing),constant,1d49a2ac-7490-df96-fb85-41e83b5a5b35_151838_1.png,0,6030277,205423,0,0.0,0.0,0.0,,0.9670569462931187,,0.9670569462931187,1.0,1.0,1099628,5136072,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,6235700,0,0,,,,,1.0,,1.0,1.0,,0,6235700,0,0,,,,,1.0,,1.0,1.0,,0,6235700,0,0,,,,,1.0,,1.0,1.0,,0,6235306,394,0,0.0,0.0,0.0,,0.9999368154337124,,0.9999368154337124,1.0,1.0,4930255,1099628,0,205817,0.979553912762818,0.959927158342017,1.0,0.959927158342017,0.9669937617268309,0.9795539127628181,1.0,0.8423395853521213,0.0,0.75,
HistoKit (no postprocessing),constant,3c8a2c44-1287-eab9-5fb8-1902a0075b0d_153549_25.png,37448028,2819266,72506,93934,0.9977826476753451,0.9955751068976969,0.9980675648166415,0.9974978931575287,0.995883635184423,0.9977826476753452,0.9749267922920618,0.9677557325278044,0.0019324351833585312,69970,40363764,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2742852,37546995,65822,78065,0.9744409496178319,0.9501558679187831,0.9765647419387227,0.9723263747214115,0.9964414120150269,0.9744409496178319,0.9982500114256265,0.9979251860329259,0.023435258061277314,0,40425805,7044,885,0.0,0.0,0.0,0.0,0.9998039013661216,,0.9998257852173612,0.9999781085218701,1.0,0,40428609,5125,0,0.0,0.0,0.0,,0.9998732494011066,,0.9998732494011066,1.0,1.0,0,40433734,0,0,,,,,1.0,,1.0,1.0,,0,40411347,22387,0,0.0,0.0,0.0,,0.9994463286522091,,0.9994463286522091,1.0,1.0,0.75,
HistoKit (no postprocessing),constant,7a951edf-c71d-16ea-3e52-69a0dd7b54e1_133148_5.png,5779214,2905760,42,406829,0.9659957515478719,0.9342280295210945,0.9999927326285598,0.9342343724413167,0.9552487971363348,0.9659957515478719,0.9999855461590295,0.8771869978436806,7.267371440199223e-06,1655030,7436815,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,9091845,0,0,,,,,1.0,,1.0,1.0,,0,9084095,7750,0,0.0,0.0,0.0,,0.9991475877558406,,0.9991475877558406,1.0,1.0,0,9091845,0,0,,,,,1.0,,1.0,1.0,,1248617,7707004,134069,2155,0.9482718159925088,0.9016320285144649,0.9030372767208174,0.998277064085221,0.9850169025098866,0.9482718159925088,0.9829017023562974,0.9997204623746896,0.09696272327918269,0,8824722,267123,0,0.0,0.0,0.0,,0.9706194947230182,,0.9706194947230182,1.0,1.0,0.75,
HistoKit (no postprocessing),constant,6c5eefac-6637-5ca1-aed4-decff7ee7c9b_152621_1.png,34964207,362013,373061,275525,0.9908102356291709,0.9817878367473172,0.9894428454401172,0.9921814104602158,0.9819711050005384,0.990810235629171,0.49248511034263215,0.567829682309133,0.010557154559882785,314152,35660654,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,35974806,0,0,,,,,1.0,,1.0,1.0,,0,35553884,0,420922,0.0,0.0,,0.0,0.9882995338459921,,1.0,0.9882995338459921,,0,35974806,0,0,,,,,1.0,,1.0,1.0,,0,35659225,315581,0,0.0,0.0,0.0,,0.9912277219785425,,0.9912277219785425,1.0,1.0,0,35967001,7805,0,0.0,0.0,0.0,,0.9997830426104313,,0.9997830426104313,1.0,1.0,0.75,
HistoKit (no postprocessing),constant,6875bf3f-1b6d-1a53-f365-0d72c060072a_140344_5.png,10533386,466392,24133,1426599,0.9355731434531998,0.8789454509710268,0.9977141409833125,0.8807189975572712,0.8834801144692065,0.9355731434531999,0.9508016920646246,0.24637835045174541,0.002285859016687538,150669,12299841,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5942,12411717,1304,31547,0.26565329160612494,0.15317196401412625,0.8200386420093845,0.1584998266158073,0.9973614735460635,0.265653291606125,0.9998949490216765,0.9974647327260757,0.17996135799061552,0,12148143,0,302367,0.0,0.0,,0.0,0.9757144888040731,,1.0,0.9757144888040731,,0,12442590,7920,0,0.0,0.0,0.0,,0.9993638814795538,,0.9993638814795538,1.0,1.0,0,11014975,1435535,0,0.0,0.0,0.0,,0.88470070703931,,0.88470070703931,1.0,1.0,0,12158889,291621,0,0.0,0.0,0.0,,0.9765775859784057,,0.9765775859784057,1.0,1.0,0.75,
HistoKit (no postprocessing),constant,7a951edf-c71d-16ea-3e52-69a0dd7b54e1_133148_3.png,8627442,1490985,27,378794,0.9785172202892132,0.9579380482226646,0.9999968704610819,0.9579409200469541,0.9639123511228848,0.9785172202892132,0.999981891493831,0.7974124214679916,3.129538918076669e-06,144344,10352904,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,10497248,0,0,,,,,1.0,,1.0,1.0,,0,10497248,0,0,,,,,1.0,,1.0,1.0,,0,10497248,0,0,,,,,1.0,,1.0,1.0,,1344959,8906068,244512,1709,0.9161412317332388,0.8452588644905039,0.8461676872368228,0.9987309418505527,0.976544233307625,0.9161412317332388,0.9732790708348542,0.9998081451747164,0.1538323127631772,0,10361284,135964,0,0.0,0.0,0.0,,0.9870476528705429,,0.9870476528705429,1.0,1.0,0.75,
HistoKit (no postprocessing),constant,2f6f5632-66e3-03e5-2957-29197ae74c65_142917_3.png,5400280,642450,5206,73900,0.9927290047323144,0.9855629809617354,0.999036904359756,0.9865002612263389,0.9870780595886594,0.9927290047323144,0.9919617821806638,0.8968381377818105,0.0009630956402440039,64824,6057012,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,567999,5480267,58737,14833,0.9391766316569221,0.8853280005735938,0.9062811135789232,0.9745501276525654,0.9879823634608964,0.9391766316569221,0.989395746961006,0.9973006860657677,0.09371888642107681,0,6121836,0,0,,,,,1.0,,1.0,1.0,,0,6121836,0,0,,,,,1.0,,1.0,1.0,,0,6121836,0,0,,,,,1.0,,1.0,1.0,,0,6097046,24790,0,0.0,0.0,0.0,,0.9959505612368577,,0.9959505612368577,1.0,1.0,0.75,
HistoKit (no postprocessing),constant,e92b8137-1dab-8f48-a38e-05fbbeabd072_134925_1.png,6149369,31656,23328,203224,0.9819124347619895,0.9644675647643689,0.9962207767528521,0.9680092837680613,0.9646431092439467,0.9819124347619895,0.5757311217808817,0.13477520435967302,0.0037792232471478837,0,6407577,0,0,,,,,1.0,,1.0,1.0,,26560,6346513,6080,28424,0.6062266045832192,0.43495349141883927,0.8137254901960784,0.4830496144332897,0.9946151251869466,0.6062266045832192,0.9990429105091417,0.9955412892707802,0.18627450980392157,0,6406816,761,0,0.0,0.0,0.0,,0.9998812343573866,,0.9998812343573866,1.0,1.0,0,6407577,0,0,,,,,1.0,,1.0,1.0,,0,6407483,94,0,0.0,0.0,0.0,,0.9999853298680609,,0.9999853298680609,1.0,1.0,0,6206192,201385,0,0.0,0.0,0.0,,0.968570802972793,,0.968570802972793,1.0,1.0,0.75,
HistoKit (no postprocessing),constant,654bcee2-3394-aaf6-25f2-380d7ca46c60_144121_2.png,5386922,1833164,872,42450,0.9959950693185258,0.992022089615126,0.9998381526836401,0.9921814161932541,0.9940355821950247,0.9959950693185259,0.9995245458649666,0.9773674114183408,0.00016184731635990538,82095,7181313,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,7260752,2656,0,0.0,0.0,0.0,,0.9996343314322973,,0.9996343314322973,1.0,1.0,754,7252678,0,9976,0.13131313131313133,0.07027027027027027,1.0,0.07027027027027027,0.998626540048418,0.13131313131313133,1.0,0.9986263974574584,0.0,0,7252499,10909,0,0.0,0.0,0.0,,0.998498087949899,,0.998498087949899,1.0,1.0,1347964,5490678,31519,393247,0.8638873276264831,0.7603887788890581,0.9771515850503413,0.7741531612194043,0.9415197383927765,0.8638873276264831,0.9942923079346861,0.9331658714208628,0.022848414949658676,0,6863691,399717,0,0.0,0.0,0.0,,0.9449683950013548,,0.9449683950013548,1.0,1.0,0.75,
HistoKit (no postprocessing),constant,6875bf3f-1b6d-1a53-f365-0d72c060072a_140344_2.png,15818843,768790,13577,375940,0.9878379326474435,0.9759681423660382,0.9991424557963975,0.976786351505914,0.9770563963916205,0.9878379326474435,0.9826462516951763,0.6715906807718851,0.0008575442036024815,141910,16835240,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,16974481,2669,0,0.0,0.0,0.0,,0.9998427886895033,,0.9998427886895033,1.0,1.0,7,16858401,0,118742,0.00011788878035636094,5.894786482412483e-05,1.0,5.894786482412483e-05,0.9930057754098892,0.00011788878035636094,1.0,0.993005772526037,0.0,0,16977150,0,0,,,,,1.0,,1.0,1.0,,136567,15999546,455896,385141,0.24514549382455655,0.1396956231766646,0.2305072215480123,0.2617690355524546,0.950460648577647,0.24514549382455655,0.9722951227928123,0.9764938445269049,0.7694927784519877,0,16569469,407681,0,0.0,0.0,0.0,,0.9759864877202593,,0.9759864877202593,1.0,1.0,0.75,
HistoKit (no postprocessing),constant,7530b966-b7ee-7dd8-6676-04339b0c22b7_154932_2.png,10251104,1304274,13668,2206462,0.9022930650886366,0.8219799259640225,0.9986684555682289,0.8228817732131621,0.8388349816210044,0.9022930650886366,0.9896292856590048,0.3715101334876789,0.00133154443177111,112013,13663495,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,189,13774708,0,611,0.3822042467138524,0.23625,1.0,0.23625,0.9999556459188292,0.38220424671385234,1.0,0.9999556453102828,0.0,0,13562209,0,213299,0.0,0.0,,0.0,0.9845160701151638,,1.0,0.9845160701151638,,0,13775046,462,0,0.0,0.0,0.0,,0.9999664622168561,,0.9999664622168561,1.0,1.0,975680,10384031,2399647,16150,0.4468261617340526,0.2876858666592756,0.28906236343915714,0.9837169676255003,0.8246310045335533,0.44682616173405265,0.8122882162707791,0.99844714241031,0.7109376365608429,0,13752763,22745,0,0.0,0.0,0.0,,0.9983488812173025,,0.9983488812173025,1.0,1.0,0.75,
HistoKit (no postprocessing),constant,59481929-3828-f3c5-2452-07bdbf0def53_144939_3.png,23549368,1217370,13877,348978,0.9923547653512079,0.9848255429869486,0.9994110743235917,0.9853973994685657,0.9855606495497161,0.9923547653512079,0.9887293126399496,0.7772027672011583,0.0005889256764083215,36267,25093326,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1142105,23749129,218831,19528,0.905509423131736,0.8273341427230264,0.8392055173792154,0.9831891828141934,0.9905148085764859,0.905509423131736,0.9908698529203153,0.999178413824559,0.16079448262078452,24280,25074976,21270,9067,0.6154860134098888,0.4445502316128678,0.5330406147091109,0.7281014783938585,0.9987927779013372,0.615486013409889,0.9991524628822972,0.999638535143637,0.46695938529088915,0,25128181,1412,0,0.0,0.0,0.0,,0.9999438112666608,,0.9999438112666608,1.0,1.0,0,25129593,0,0,,,,,1.0,,1.0,1.0,,0,25007410,122183,0,0.0,0.0,0.0,,0.9951378838487356,,0.9951378838487356,1.0,1.0,0.75,
HistoKit (no postprocessing),constant,e75d7a32-60ad-6f71-61b5-c428fc2cae22_164833_1.png,39626497,11453826,61729,427932,0.9938594846133477,0.9877939208435663,0.9984446520738921,0.9893162376625066,0.9905049223982695,0.9938594846133478,0.9946395115129057,0.963984117501804,0.0015553479261078587,8638376,42931608,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1933426,48938790,625812,71956,0.8471355775508147,0.7348093679143385,0.7554694014390221,0.964118556963212,0.9864694935720748,0.8471355775508147,0.9873738116569563,0.9985318321822728,0.24453059856097792,0,51558248,0,11736,0.0,0.0,,0.0,0.9997724257583637,,1.0,0.9997724257583637,,0,51536159,33825,0,0.0,0.0,0.0,,0.9993440952008051,,0.9993440952008051,1.0,1.0,0,51569984,0,0,,,,,1.0,,1.0,1.0,,504495,50564099,145824,355566,0.6680371826957454,0.5015434169910079,0.7757654320418134,0.5865804867329177,0.9902774838945073,0.6680371826957454,0.997124349804278,0.9930171182390929,0.22423456795818666,0.75,
HistoKit (no postprocessing),constant,098b4b43-88d6-52e4-6dfc-ff0d08e21e37_154649_3.png,45030800,6969041,82250,272922,0.9960718349909683,0.9921744101900032,0.9981768024994985,0.9939757267625825,0.9932160841980882,0.9960718349909682,0.9883354693488043,0.9623138091150149,0.0018231975005015178,144207,52210806,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6037616,45331839,149978,835580,0.9245407054244039,0.8596705705995609,0.9757614995424716,0.8784291907287382,0.9811754797959844,0.9245407054244039,0.9967024624368019,0.9819010891642004,0.024238500457528404,375,52328806,10019,15813,0.028214581295613574,0.014309154042812989,0.03607850683086396,0.023165307635285397,0.9995065993011978,0.02821458129561357,0.9998085742276408,0.9996979059108253,0.963921493169136,0,52227712,127301,0,0.0,0.0,0.0,,0.9975685040895702,,0.9975685040895702,1.0,1.0,0,52355013,0,0,,,,,1.0,,1.0,1.0,,9881,51574727,762586,7819,0.02500990296987852,0.012663305505929878,0.012791484943693388,0.5582485875706215,0.9852849812108728,0.02500990296987852,0.9854294010087985,0.9998484177186601,0.9872085150563066,0.75,
HistoKit (no postprocessing),constant,d89a4519-168e-fe8e-eec5-c3f8080d7609_170312_1.png,15691111,501140,18641,386798,0.9872453968852883,0.9748120559995775,0.9988134122040883,0.9759422696073227,0.9755725646159195,0.9872453968852883,0.9641368191603772,0.5643862521932838,0.001186587795911737,341428,16256262,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,29282,16545903,8887,13618,0.7223969704819352,0.5654314789425918,0.7671670727553774,0.6825641025641026,0.998644088424353,0.7223969704819352,0.9994631765186994,0.9991776332177724,0.2328329272446226,0,16462237,0,135453,0.0,0.0,,0.0,0.9918390450719347,,1.0,0.9918390450719347,,0,16597690,0,0,,,,,1.0,,1.0,1.0,,0,16089985,507705,0,0.0,0.0,0.0,,0.9694111047983183,,0.9694111047983183,1.0,1.0,0,16597054,636,0,0.0,0.0,0.0,,0.9999616814147029,,0.9999616814147029,1.0,1.0,0.75,
HistoKit (no postprocessing),constant,c4a5bf6f-509c-e7c4-3751-4f823d57d1f3_145315_1.png,22768886,1092172,37895,1258837,0.9723124643318525,0.9461168211013737,0.9983384327669915,0.9476089765143372,0.9484560448274669,0.9723124643318524,0.9664665900340422,0.4645545806077305,0.0016615672330084635,115837,25041953,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,25157664,126,0,0.0,0.0,0.0,,0.9999949916109483,,0.9999949916109483,1.0,1.0,1040,24990001,19524,147225,0.012320158266648503,0.006198260911025157,0.05057381832328341,0.0070144673388864535,0.9933718740795594,0.012320158266648501,0.9992193374324383,0.9941431484922004,0.9494261816767166,0,25157790,0,0,,,,,1.0,,1.0,1.0,,859785,22937874,1353951,6180,0.558356152106974,0.38730519533171526,0.38838642006092866,0.9928634529109144,0.9459359904029726,0.558356152106974,0.9442631008580047,0.9997306491694973,0.6116135799390713,0,25157044,746,0,0.0,0.0,0.0,,0.9999703471568846,,0.9999703471568846,1.0,1.0,0.75,
HistoKit (no postprocessing),constant,654bcee2-3394-aaf6-25f2-380d7ca46c60_144121_1.png,8596066,963440,10875,478719,0.9723107348230597,0.9461135459614382,0.9987364848905087,0.9472473452539096,0.9512798161029346,0.9723107348230596,0.9888383120448726,0.6680539385740407,0.0012635151094912815,112690,9936410,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,10049100,0,0,,,,,1.0,,1.0,1.0,,20562,9866177,4988,157373,0.20209843477406197,0.112407953073151,0.8047749510763209,0.11555905246297805,0.9838432297419669,0.20209843477406197,0.9994946898365087,0.984299674267101,0.19522504892367906,0,10049100,0,0,,,,,1.0,,1.0,1.0,,681817,8745967,619443,1873,0.6869865739691177,0.5232136704388577,0.5239667706684291,0.9972604542994632,0.9381719755998049,0.6869865739691177,0.9338584215747094,0.9997858900025607,0.47603322933157094,0,10046441,2659,0,0.0,0.0,0.0,,0.9997353991899772,,0.9997353991899772,1.0,1.0,0.75,
HistoKit (no postprocessing),constant,34677a0d-5045-a6c6-f661-b69bd9d6f859_140044_3.png,4375206,131538,11501,13975,0.9970970459057819,0.9942108973109168,0.9973782155954342,0.9968160346998677,0.9943789136449687,0.9970970459057819,0.9195953551129412,0.9039604708857628,0.002621784404565885,90952,4441268,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,38298,4477082,6368,10472,0.8197696819213152,0.6945844970800537,0.8574307079210137,0.7852778347344679,0.9962843816054825,0.819769681921315,0.9985796652131729,0.9976664347660218,0.14256929207898625,0,4531811,0,409,0.0,0.0,,0.0,0.9999097572492068,,1.0,0.9999097572492068,,0,4526204,6016,0,0.0,0.0,0.0,,0.9986726151863766,,0.9986726151863766,1.0,1.0,0,4532220,0,0,,,,,1.0,,1.0,1.0,,1829,4527262,2050,1079,0.5389715632827464,0.3688987494957644,0.471513276617685,0.6289546079779917,0.9993096098600686,0.5389715632827464,0.9995473926282844,0.9997617228914518,0.5284867233823151,0.75,
HistoKit (no postprocessing),constant,6c5eefac-6637-5ca1-aed4-decff7ee7c9b_152621_2.png,36603686,946139,110946,4116657,0.9454044764655765,0.8964616816285178,0.9969781530153973,0.8989041668927003,0.8988065277738017,0.9454044764655765,0.895045336940738,0.18688072756634871,0.00302184698460276,244897,41532531,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,104783,41491891,70178,110576,0.5369081779053084,0.36696820377043954,0.5988934676870845,0.48655036473980656,0.9956734052656377,0.5369081779053084,0.9983114892571878,0.9973420806992047,0.40110653231291543,2674,41162221,18378,594155,0.008655388335294337,0.00434650450986416,0.12701881056431694,0.0044803452915324156,0.9853381830973414,0.008655388335294337,0.9995537218873383,0.9857709155602967,0.872981189435683,0,41776416,1012,0,0.0,0.0,0.0,,0.9999757763929364,,0.9999757763929364,1.0,1.0,0,37215777,4561651,0,0.0,0.0,0.0,,0.8908106310421982,,0.8908106310421982,1.0,1.0,0,41718205,59223,0,0.0,0.0,0.0,,0.9985824163229963,,0.9985824163229963,1.0,1.0,0.75,
HistoKit (no postprocessing),constant,00a8cbc5-e358-18d7-ac64-8f4f6e3173fd_135812_1.png,0,9347059,10685,0,0.0,0.0,0.0,,0.9988581649594176,,0.9988581649594176,1.0,1.0,187140,9170604,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,9357744,0,0,,,,,1.0,,1.0,1.0,,0,9357744,0,0,,,,,1.0,,1.0,1.0,,0,9357744,0,0,,,,,1.0,,1.0,1.0,,7549811,1645040,155220,7673,0.9893272504564287,0.9788799103401349,0.9798547208959963,0.9989847150189137,0.9825927061052322,0.9893272504564287,0.9137791207936632,0.9953573306436144,0.020145279104003606,1447216,7736952,7672,165904,0.9434238763393055,0.8929066777229897,0.9947267418522938,0.8971533425907559,0.9814510847913771,0.9434238763393056,0.9990093773435612,0.979007083008978,0.005273258147706216,0.75,
HistoKit (no postprocessing),constant,997c9bdf-d489-63a3-9c13-1b5273502c59_152111_5.png,1628486,4417582,201307,129353,0.9078333563754588,0.8312223795470067,0.8899837304001054,0.9264136249110413,0.9481458202388435,0.9078333563754588,0.9564165755011649,0.9715516056420423,0.11001626959989463,695061,5681667,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,6374744,1984,0,0.0,0.0,0.0,,0.9996888686486236,,0.9996888686486236,1.0,1.0,0,6376728,0,0,,,,,1.0,,1.0,1.0,,0,6376728,0,0,,,,,1.0,,1.0,1.0,,3121426,2998939,132078,124285,0.9605547746920206,0.9241033113672878,0.9594043837044613,0.9617079277853142,0.9597970934309884,0.9605547746920204,0.9578162622560018,0.9602061843787061,0.040595616295538595,547711,5649936,48675,130406,0.8594895421980175,0.7536007550991205,0.918383395988504,0.8076939525185182,0.9719164750323364,0.8594895421980177,0.9914584448736719,0.9774397431847458,0.08161660401149591,0.75,
HistoKit (no postprocessing),constant,98188e68-f597-a02c-6cf5-9f993d1f10ac_162142_1.png,29063313,1202958,73907,235332,0.9947080615645888,0.9894718375168763,0.9974634848485888,0.9919678196722067,0.9898860558662799,0.9947080615645888,0.9421183915292533,0.8363807020837244,0.0025365151514111506,32395,30543115,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1151199,29133988,198872,91451,0.8880238174489272,0.7985996745106908,0.852695154551131,0.9264064700438579,0.9905047209351536,0.8880238174489272,0.9932201633253628,0.9968708425560349,0.147304845448869,0,30575510,0,0,,,,,1.0,,1.0,1.0,,0,30575510,0,0,,,,,1.0,,1.0,1.0,,0,30575510,0,0,,,,,1.0,,1.0,1.0,,603,30518469,55221,1217,0.020921518284643673,0.010571343419645518,0.010801805674978503,0.3313186813186813,0.9981541436267131,0.020921518284643673,0.9981938392127349,0.9999601240982623,0.9891981943250215,0.75,
