Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,6edc5bc4-e291-c11b-6fc8-450de3279215_144119_1.png,4542170,3456880,29391,58954,0.9903686870311147,0.9809211286433582,0.993570904992846,0.9871870438614565,0.989076210572131,0.9903686870311147,0.9915695021987677,0.9832318590695692,0.006429095007154012,0.5,2.25
HistoKit (no postprocessing),gaussian,695348ba-b4ad-0d7a-344d-f5cf6987dc2a_161433_7.png,2652255,3951349,67086,218985,0.9488298264527426,0.9026415040400555,0.9753300523913698,0.9237315584904083,0.9584783026775574,0.9488298264527426,0.9833054410485674,0.9474898173623504,0.02466994760863018,0.5,2.25
HistoKit (no postprocessing),gaussian,ef3a72f1-b16d-9fbd-0abf-47c8ae24cc17_170601_2.png,12101870,746810,6292,7254040,0.7692500830788844,0.6250255007152595,0.9994803505271899,0.6252286769260654,0.6389513318705066,0.7692500830788843,0.9916452220283574,0.09334133248342363,0.0005196494728101589,0.5,2.25
HistoKit (no postprocessing),gaussian,e64bebf4-9607-79c9-1f30-ec705b16f913_135513_1.png,10188343,4596842,135752,76195,0.9897056302863818,0.9796210490284406,0.9868509540061381,0.992576869996487,0.9858674978655919,0.9897056302863818,0.9713155195649574,0.9836947578202355,0.013149045993861932,0.5,2.25
HistoKit (no postprocessing),gaussian,f881e0d1-5083-a9bf-24e9-defb3fc05474_163258_2.png,2711373,12453683,14568,62156,0.9860488374334254,0.9724815886965196,0.9946557904224633,0.9775895618902849,0.9949662047346176,0.9860488374334253,0.9988315923380111,0.9950338127551817,0.005344209577536711,0.5,2.25
HistoKit (no postprocessing),gaussian,4904a2d8-c11b-e076-57bb-00888e6b2940_163059_1.png,2426938,386923,15216,207293,0.9561678241504535,0.9160168140747862,0.993769434687575,0.9213079642597782,0.9267187463978369,0.9561678241504535,0.962162336903409,0.6511487405253309,0.006230565312425015,0.5,2.25
HistoKit (no postprocessing),gaussian,6a40a23d-a9fd-108a-edd5-261bdad9c312_144347_4.png,2841805,246003,2674,496846,0.9192124377135852,0.8505024204469783,0.9990599332953416,0.8511836067920846,0.8607542995789624,0.9192124377135852,0.9892470956300744,0.3311615146550645,0.0009400667046583927,0.5,2.25
HistoKit (no postprocessing),gaussian,f93aef69-f3ba-d018-c3df-4d10344df03f_145423_3.png,4714335,268011,415,649293,0.935534467947124,0.8788771827518906,0.9999119783657671,0.8789451841179142,0.8846410208424849,0.9355344679471241,0.9984539500644498,0.29217249679495566,8.80216342329922e-05,0.5,2.25
HistoKit (no postprocessing),gaussian,6ea845c8-2c0d-1181-8621-d91147212828_165222_1.png,3901576,2865420,20707,62572,0.9894402170005672,0.9791011216217403,0.9947206767079275,0.9842155237392751,0.9878429698077814,0.9894402170005672,0.9928253330501395,0.9786297230320301,0.0052793232920725,0.5,2.25
HistoKit (no postprocessing),gaussian,22383f59-0019-4bd8-48c3-85b3dbec63de_150057_3.png,5084279,159059,1845,656478,0.9391955079214411,0.8853615486498977,0.9996372483250506,0.8856460916217147,0.8884512343219985,0.9391955079214411,0.9885335355242878,0.195035908855147,0.0003627516749493327,0.5,2.25
HistoKit (no postprocessing),gaussian,1488fbc9-017a-a46d-0a46-5c2b5553bccd_165456_4.png,11082141,324274,393,2367524,0.9034771811528188,0.8239474506355289,0.9999645387959107,0.8239715264283535,0.8280920628310687,0.9034771811528188,0.9987895289635226,0.12046743477779537,3.546120408924529e-05,0.5,2.25
