Method,Mode,Image,Tissue_TP,Tissue_TN,Tissue_FP,Tissue_FN,Tissue_DICE,Tissue_JACCARD,Tissue_PRECISION,Tissue_RECALL,Tissue_ACCURACY,Tissue_F1,Tissue_SPECIFICITY,Tissue_NPV,Tissue_FDR,Background_TP,Background_TN,Background_FP,Background_FN,Background_DICE,Background_JACCARD,Background_PRECISION,Background_RECALL,Background_ACCURACY,Background_F1,Background_SPECIFICITY,Background_NPV,Background_FDR,Fold_TP,Fold_TN,Fold_FP,Fold_FN,Fold_DICE,Fold_JACCARD,Fold_PRECISION,Fold_RECALL,Fold_ACCURACY,Fold_F1,Fold_SPECIFICITY,Fold_NPV,Fold_FDR,Dark.Spot_TP,Dark.Spot_TN,Dark.Spot_FP,Dark.Spot_FN,Dark.Spot_DICE,Dark.Spot_JACCARD,Dark.Spot_PRECISION,Dark.Spot_RECALL,Dark.Spot_ACCURACY,Dark.Spot_F1,Dark.Spot_SPECIFICITY,Dark.Spot_NPV,Dark.Spot_FDR,Pen_TP,Pen_TN,Pen_FP,Pen_FN,Pen_DICE,Pen_JACCARD,Pen_PRECISION,Pen_RECALL,Pen_ACCURACY,Pen_F1,Pen_SPECIFICITY,Pen_NPV,Pen_FDR,Edge_TP,Edge_TN,Edge_FP,Edge_FN,Edge_DICE,Edge_JACCARD,Edge_PRECISION,Edge_RECALL,Edge_ACCURACY,Edge_F1,Edge_SPECIFICITY,Edge_NPV,Edge_FDR,Out.Of.Focus_TP,Out.Of.Focus_TN,Out.Of.Focus_FP,Out.Of.Focus_FN,Out.Of.Focus_DICE,Out.Of.Focus_JACCARD,Out.Of.Focus_PRECISION,Out.Of.Focus_RECALL,Out.Of.Focus_ACCURACY,Out.Of.Focus_F1,Out.Of.Focus_SPECIFICITY,Out.Of.Focus_NPV,Out.Of.Focus_FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,8956f1ca-9d66-b2d7-8ef9-bd09fb590f4a_110204_1.png,6913510,3441749,577192,77914,0.9547645145471044,0.9134444130868841,0.9229455396837306,0.988855775304144,0.9405009734009726,0.9547645145471045,0.8563820668180996,0.97786322156411,0.07705446031626942,41417,10968948,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3399464,6957695,75146,578060,0.9123464500235772,0.8388208267635904,0.9783728245759956,0.854668381636415,0.940673538070718,0.9123464500235772,0.9893149866462216,0.9232910305603088,0.02162717542400442,0,11010365,0,0,,,,,1.0,,1.0,1.0,,0,11010365,0,0,,,,,1.0,,1.0,1.0,,0,11010365,0,0,,,,,1.0,,1.0,1.0,,0,11006729,3636,0,0.0,0.0,0.0,,0.9996697657162138,,0.9996697657162138,1.0,1.0,0.75,1.75
HistoKit (no postprocessing),gaussian,67cf3804-696c-ef64-2d57-43ad0b86332a_122601_3.png,3072428,3900415,1120065,47980,0.840276109303271,0.7245484171223352,0.7328403410572182,0.984623805604908,0.8565211804903838,0.8402761093032711,0.7769008142647715,0.9878482269377811,0.26715965894278176,80876,8060012,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,8140886,2,0,0.0,0.0,0.0,,0.9999997543265551,,0.9999997543265551,1.0,1.0,0,8140888,0,0,,,,,1.0,,1.0,1.0,,0,8140888,0,0,,,,,1.0,,1.0,1.0,,118150,3156314,44970,4821454,0.046308599093347,0.02370312889326149,0.7243133889161354,0.023918921435807403,0.402224425640053,0.046308599093347,0.9859525115547386,0.39563873003075545,0.27568661108386466,0,4436491,3704397,0,0.0,0.0,0.0,,0.5449640137537821,,0.5449640137537821,1.0,1.0,0.75,1.75
HistoKit (no postprocessing),gaussian,5b6306df-eee5-32e5-a263-7c4b8cf32245_100047_4.png,5965648,357881,7412,20929,0.9976302792467698,0.9952717630946604,0.9987590950032311,0.9965040122260183,0.9955381643516004,0.9976302792467697,0.9797094387245308,0.9447506665610729,0.0012409049967688254,52461,6299409,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,305329,6025154,15943,5444,0.9661622194622218,0.9345394777115292,0.9503753828531587,0.9824823906838753,0.996632960057432,0.9661622194622218,0.997360909781783,0.9990972702872916,0.049624617146841306,0,6349811,0,2059,0.0,0.0,,0.0,0.9996758434917591,,1.0,0.9996758434917591,,0,6351870,0,0,,,,,1.0,,1.0,1.0,,0,6351870,0,0,,,,,1.0,,1.0,1.0,,0,6346793,5077,0,0.0,0.0,0.0,,0.9992007078230505,,0.9992007078230505,1.0,1.0,0.75,1.75
HistoKit (no postprocessing),gaussian,36c069a8-8f9e-b246-f3af-1b6cffe0751a_123150_2.png,4452110,361953,183,1546134,0.8520346849161914,0.7422129168196929,0.9999588975837843,0.7422355609408353,0.7568829220895607,0.8520346849161914,0.9994946649877394,0.18969418061126145,4.110241621564439e-05,101491,6258889,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,6360380,0,0,,,,,1.0,,1.0,1.0,,0,6099727,8,260645,0.0,0.0,0.0,0.0,0.9590192724334081,,0.9999986884676137,0.9590204786764045,1.0,0,6360380,0,0,,,,,1.0,,1.0,1.0,,0,4557108,1803272,0,0.0,0.0,0.0,,0.7164836063254082,,0.7164836063254082,1.0,1.0,0,6357064,3316,0,0.0,0.0,0.0,,0.9994786475021933,,0.9994786475021933,1.0,1.0,0.75,1.75
HistoKit (no postprocessing),gaussian,042c1e4d-d1be-7f85-b2e1-b98e0b68f672_101215_2.png,0,16711069,285869,0,0.0,0.0,0.0,,0.9831811470983773,,0.9831811470983773,1.0,1.0,3953208,13043730,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,16996938,0,0,,,,,1.0,,1.0,1.0,,0,16996938,0,0,,,,,1.0,,1.0,1.0,,0,16996938,0,0,,,,,1.0,,1.0,1.0,,10693029,6116167,2853,184889,0.9912976851551419,0.9827455241912545,0.9997332618291788,0.9830032732366617,0.9889543634271067,0.9912976851551418,0.9995337488682828,0.9706574580514759,0.00026673817082125626,2061552,14830699,427,104260,0.9752383691625248,0.95167338414644,0.9997929173866466,0.9518610110203471,0.9938408318015869,0.9752383691625248,0.9999712091988161,0.9930190635273923,0.00020708261335348227,0.75,1.75
HistoKit (no postprocessing),gaussian,103a5b47-1de4-c7ee-81eb-83cd201d2a51_131937_3.png,500381,9913489,22333,1483,0.976755308039017,0.9545666991608117,0.9572749151543674,0.9970450161796821,0.9977182682061906,0.9767553080390171,0.9977522745475915,0.9998504282210782,0.0427250848456326,74237,10363449,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,10437686,0,0,,,,,1.0,,1.0,1.0,,0,10437686,0,0,,,,,1.0,,1.0,1.0,,0,10437686,0,0,,,,,1.0,,1.0,1.0,,9838094,574618,2641,22333,0.9987323590354721,0.9974679278293529,0.9997316257373052,0.9977350879429461,0.9976073240754704,0.9987323590354722,0.9954249305770894,0.9625882191335637,0.0002683742626948089,0,10436528,0,1158,0.0,0.0,,0.0,0.9998890558692798,,1.0,0.9998890558692798,,0.75,1.75
HistoKit (no postprocessing),gaussian,e4c17e5d-ca75-8d00-1c03-2c4b0f9dc6a7_131509_4.png,0,12985545,471313,0,0.0,0.0,0.0,,0.9649759995981231,,0.9649759995981231,1.0,1.0,0,13456858,0,0,,,,,1.0,,1.0,1.0,,0,13456858,0,0,,,,,1.0,,1.0,1.0,,0,13456858,0,0,,,,,1.0,,1.0,1.0,,0,13456858,0,0,,,,,1.0,,1.0,1.0,,0,13455528,1330,0,0.0,0.0,0.0,,0.9999011656361388,,0.9999011656361388,1.0,1.0,12984215,0,0,472643,0.9821246664233331,0.9648771652342619,1.0,0.9648771652342619,0.9648771652342619,0.9821246664233332,,0.0,0.0,0.75,1.75
HistoKit (no postprocessing),gaussian,46e107b0-7f41-8fd8-abd7-fbe9d0e935a4_133028_4.png,0,5755187,53371,0,0.0,0.0,0.0,,0.9908116610008887,,0.9908116610008887,1.0,1.0,0,5808558,0,0,,,,,1.0,,1.0,1.0,,0,5808558,0,0,,,,,1.0,,1.0,1.0,,0,5807356,1202,0,0.0,0.0,0.0,,0.999793063958387,,0.999793063958387,1.0,1.0,0,5808558,0,0,,,,,1.0,,1.0,1.0,,0,5785787,22771,0,0.0,0.0,0.0,,0.9960797499138341,,0.9960797499138341,1.0,1.0,5731214,0,0,77344,0.9932976145455906,0.9866844748731096,1.0,0.9866844748731096,0.9866844748731096,0.9932976145455906,,0.0,0.0,0.75,1.75
HistoKit (no postprocessing),gaussian,78f7eac9-40c9-a096-07a4-a0166ddd84e8_103411_2.png,0,3793145,9283,0,0.0,0.0,0.0,,0.9975586651476372,,0.9975586651476372,1.0,1.0,0,3802428,0,0,,,,,1.0,,1.0,1.0,,0,3802428,0,0,,,,,1.0,,1.0,1.0,,0,3765892,36536,0,0.0,0.0,0.0,,0.9903914025459523,,0.9903914025459523,1.0,1.0,0,3802428,0,0,,,,,1.0,,1.0,1.0,,0,3802428,0,0,,,,,1.0,,1.0,1.0,,3756609,0,0,45819,0.9939385135963748,0.9879500676935895,1.0,0.9879500676935895,0.9879500676935895,0.9939385135963748,,0.0,0.0,0.75,1.75
HistoKit (no postprocessing),gaussian,d07adf84-9a4a-637f-4bfb-56af281dbf05_133243_1.png,3511836,886311,13648,10373,0.9965916506295038,0.9932064560303202,0.9961287584910328,0.9970549731716658,0.9945680489750729,0.9965916506295038,0.9848348646993919,0.9884318221357803,0.0038712415089672794,32695,4389473,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,846199,3546078,10361,19530,0.982644608425183,0.9658813592210846,0.9879039413467825,0.9774409774883365,0.9932406457647018,0.982644608425183,0.9970866926158442,0.9945226732719917,0.012096058653217522,0,4420633,0,1535,0.0,0.0,,0.0,0.9996528851911551,,1.0,0.9996528851911551,,0,4422168,0,0,,,,,1.0,,1.0,1.0,,0,4422168,0,0,,,,,1.0,,1.0,1.0,,0,4414739,7429,0,0.0,0.0,0.0,,0.9983200547785611,,0.9983200547785611,1.0,1.0,0.75,1.75
