Method,Mode,Image,Tissue_TP,Tissue_TN,Tissue_FP,Tissue_FN,Tissue_DICE,Tissue_JACCARD,Tissue_PRECISION,Tissue_RECALL,Tissue_ACCURACY,Tissue_F1,Tissue_SPECIFICITY,Tissue_NPV,Tissue_FDR,Background_TP,Background_TN,Background_FP,Background_FN,Background_DICE,Background_JACCARD,Background_PRECISION,Background_RECALL,Background_ACCURACY,Background_F1,Background_SPECIFICITY,Background_NPV,Background_FDR,Fold_TP,Fold_TN,Fold_FP,Fold_FN,Fold_DICE,Fold_JACCARD,Fold_PRECISION,Fold_RECALL,Fold_ACCURACY,Fold_F1,Fold_SPECIFICITY,Fold_NPV,Fold_FDR,Dark.Spot_TP,Dark.Spot_TN,Dark.Spot_FP,Dark.Spot_FN,Dark.Spot_DICE,Dark.Spot_JACCARD,Dark.Spot_PRECISION,Dark.Spot_RECALL,Dark.Spot_ACCURACY,Dark.Spot_F1,Dark.Spot_SPECIFICITY,Dark.Spot_NPV,Dark.Spot_FDR,Pen_TP,Pen_TN,Pen_FP,Pen_FN,Pen_DICE,Pen_JACCARD,Pen_PRECISION,Pen_RECALL,Pen_ACCURACY,Pen_F1,Pen_SPECIFICITY,Pen_NPV,Pen_FDR,Edge_TP,Edge_TN,Edge_FP,Edge_FN,Edge_DICE,Edge_JACCARD,Edge_PRECISION,Edge_RECALL,Edge_ACCURACY,Edge_F1,Edge_SPECIFICITY,Edge_NPV,Edge_FDR,Out.Of.Focus_TP,Out.Of.Focus_TN,Out.Of.Focus_FP,Out.Of.Focus_FN,Out.Of.Focus_DICE,Out.Of.Focus_JACCARD,Out.Of.Focus_PRECISION,Out.Of.Focus_RECALL,Out.Of.Focus_ACCURACY,Out.Of.Focus_F1,Out.Of.Focus_SPECIFICITY,Out.Of.Focus_NPV,Out.Of.Focus_FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,7ea29210-064a-9e70-4612-3ab81fa629dc_120503_3.png,3680175,233916,4733,766249,0.905183800144921,0.8267906524079021,0.9987155717320487,0.8276707304566546,0.8354386367085422,0.905183800144921,0.9801675263671752,0.23387741022731248,0.0012844282679513302,146042,4539031,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,4680234,0,4839,0.0,0.0,,0.0,0.9989671452291138,,1.0,0.9989671452291138,,0,4597305,0,87768,0.0,0.0,,0.0,0.9812664605226001,,1.0,0.9812664605226001,,0,4685073,0,0,,,,,1.0,,1.0,1.0,,0,3832976,852097,0,0.0,0.0,0.0,,0.8181251391387071,,0.8181251391387071,1.0,1.0,0,4683047,2026,0,0.0,0.0,0.0,,0.9995675627679654,,0.9995675627679654,1.0,1.0,0.9,0.75
HistoKit (no postprocessing),gaussian,228e0715-eef2-126e-c558-f7684e2bcfa8_110725_12.png,2207562,6119734,448904,138168,0.8826371457655797,0.7899288422025925,0.8310145885548695,0.9410980803417273,0.9341431720117456,0.8826371457655797,0.9316595007975779,0.9779210348771841,0.1689854114451305,1753018,7161350,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,8914202,166,0,0.0,0.0,0.0,,0.9999813783770201,,0.9999813783770201,1.0,1.0,14621,8789821,854,109072,0.2101201425615084,0.11739343380410608,0.9448142164781906,0.11820394040083108,0.9876686715199552,0.21012014256150835,0.9999028516012707,0.9877431945748758,0.05518578352180937,0,8914368,0,0,,,,,1.0,,1.0,1.0,,1457460,7206099,10733,240076,0.9207736985699029,0.8531794465625729,0.9926896531995453,0.8585738387875131,0.9718646347110642,0.9207736985699028,0.9985127823399519,0.9677584800249792,0.007310346800454708,2695735,5594662,325315,298656,0.8962717779128746,0.8120402830853094,0.8923172406944605,0.9002615222928468,0.9300038993229806,0.8962717779128745,0.9450479283956678,0.9493229450710109,0.10768275930553947,0.9,0.75
HistoKit (no postprocessing),gaussian,5fe08b37-e6eb-942a-a4ce-507361c4911e_102333_4.png,4554285,514346,14342,2741227,0.7677396564554748,0.6230336474572543,0.9968607636386162,0.6242584482076103,0.6478146008537614,0.7677396564554748,0.9728724692067912,0.15798939234352907,0.003139236361383847,141494,7682706,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,43595,7748599,9694,22312,0.7314842779959059,0.5766458115633392,0.818086284223761,0.6614623636336049,0.9959093581452417,0.7314842779959059,0.9987504983377142,0.9971287793670524,0.181913715776239,0,7502913,0,321287,0.0,0.0,,0.0,0.9589367603077631,,1.0,0.9589367603077631,,0,7824200,0,0,,,,,1.0,,1.0,1.0,,0,4785228,3038972,0,0.0,0.0,0.0,,0.6115932619309322,,0.6115932619309322,1.0,1.0,0,7802382,21818,0,0.0,0.0,0.0,,0.997211472099384,,0.997211472099384,1.0,1.0,0.9,0.75
HistoKit (no postprocessing),gaussian,7e6be544-b3c1-c3b1-a8a1-838402bd2649_124526_2.png,49822405,1386513,62309,121968,0.9981540750743318,0.996314952469752,0.9987509400174169,0.9975579230917565,0.9964143696456311,0.9981540750743317,0.9569933366555726,0.9191451533032235,0.0012490599825830415,0,51393195,0,0,,,,,1.0,,1.0,1.0,,1299450,49973180,87811,32754,0.9556659122290597,0.9150959672961201,0.9367018895507045,0.9754136753830495,0.9976540668467878,0.9556659122290597,0.9982459196622776,0.9993449977356688,0.06329811044929541,0,51373940,0,19255,0.0,0.0,,0.0,0.9996253395026325,,1.0,0.9996253395026325,,0,51393195,0,0,,,,,1.0,,1.0,1.0,,0,51393195,0,0,,,,,1.0,,1.0,1.0,,50588,51225200,70632,46775,0.4628722270258895,0.3011280097621953,0.41732387394819337,0.5195813604757454,0.9977155146707652,0.4628722270258895,0.9986230460205812,0.999087708246074,0.5826761260518066,0.9,0.75
HistoKit (no postprocessing),gaussian,be2180cd-04c9-2627-2456-4397fd5e59ee_103647_6.png,3752901,361368,9009,85449,0.9875717409667564,0.975448612931624,0.9976052058661691,0.9777380905857986,0.9775566341081282,0.9875717409667565,0.9756761353971763,0.8087606335479626,0.002394794133830953,0,4208727,0,0,,,,,1.0,,1.0,1.0,,359115,3758316,80034,11262,0.8872228933968767,0.7973051279831087,0.8177520613732469,0.9695931442827174,0.978307930165107,0.8872228933968767,0.9791488530227832,0.9970123976742225,0.18224793862675312,0,4208727,0,0,,,,,1.0,,1.0,1.0,,0,4208727,0,0,,,,,1.0,,1.0,1.0,,0,4208727,0,0,,,,,1.0,,1.0,1.0,,0,4201059,7668,0,0.0,0.0,0.0,,0.9981780714215961,,0.9981780714215961,1.0,1.0,0.9,0.75
HistoKit (no postprocessing),gaussian,228e0715-eef2-126e-c558-f7684e2bcfa8_110725_1.png,7668146,562824,18567,2316062,0.8678830039475588,0.7666018679816351,0.9975845332068467,0.7680274689790116,0.7790348658888152,0.8678830039475589,0.968064521122618,0.19550062072621147,0.0024154667931533284,155286,10410313,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,10559114,6485,0,0.0,0.0,0.0,,0.9993862155851267,,0.9993862155851267,1.0,1.0,0,10139494,0,426105,0.0,0.0,,0.0,0.9596705307479491,,1.0,0.9596705307479491,,0,10565599,0,0,,,,,1.0,,1.0,1.0,,0,7887186,2678413,0,0.0,0.0,0.0,,0.7464968148043476,,0.7464968148043476,1.0,1.0,0,10526897,38702,0,0.0,0.0,0.0,,0.9963369800424945,,0.9963369800424945,1.0,1.0,0.9,0.75
HistoKit (no postprocessing),gaussian,6f1702fd-ae84-1c96-04ae-a23a14a5d2d4_111419_1.png,2962570,787390,973,41689,0.9928513043830878,0.9858040909986318,0.9996716767733757,0.9861233668601809,0.988751317689978,0.9928513043830878,0.9987657969742365,0.9497164926382167,0.00032832322662434797,24914,3767708,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,760019,3006959,22214,3430,0.9834092652951901,0.9673600513197134,0.9716018117364008,0.9955072310003681,0.9932384508659181,0.98340926529519,0.9926666453187059,0.9988606123660431,0.02839818826359921,0,3792565,57,0,0.0,0.0,0.0,,0.9999849708196599,,0.9999849708196599,1.0,1.0,0,3792622,0,0,,,,,1.0,,1.0,1.0,,0,3792622,0,0,,,,,1.0,,1.0,1.0,,0,3770747,21875,0,0.0,0.0,0.0,,0.9942322224571813,,0.9942322224571813,1.0,1.0,0.9,0.75
HistoKit (no postprocessing),gaussian,0f3058e5-e9f7-bd55-4b60-07a71af55b96_123333_1.png,18709856,803911,33862,189371,0.9940697254160109,0.9882093724906696,0.9981934213905693,0.9899799605560587,0.9886896184830521,0.9940697254160108,0.9595809366021584,0.8093482012157676,0.001806578609430637,0,19737000,0,0,,,,,1.0,,1.0,1.0,,715587,18748026,250713,22674,0.8396144227164648,0.7235650279987138,0.7405433095312015,0.9692872845782182,0.9861485028119775,0.8396144227164649,0.9868037031299814,0.9987920535728556,0.2594566904687985,5071,19632050,5438,94441,0.09218240154152389,0.04831824678418294,0.4825387762869921,0.05095867835034971,0.9949395044839642,0.09218240154152389,0.9997230806710105,0.9952124784889518,0.5174612237130078,0,19734405,2595,0,0.0,0.0,0.0,,0.9998685210518315,,0.9998685210518315,1.0,1.0,0,19737000,0,0,,,,,1.0,,1.0,1.0,,0,19723122,13878,0,0.0,0.0,0.0,,0.999296853625171,,0.999296853625171,1.0,1.0,0.9,0.75
HistoKit (no postprocessing),gaussian,9e7010fd-072a-6a7f-3911-83d91e8c9301_113642_4.png,6645038,228827,33823,1203192,0.9148477145217856,0.8430592892486259,0.9949358131573632,0.8466925663493552,0.847486955792713,0.9148477145217855,0.8712240624405102,0.15979327089933862,0.005064186842636791,33845,8077035,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,8110880,0,0,,,,,1.0,,1.0,1.0,,0,7882075,0,228805,0.0,0.0,,0.0,0.9717903606020555,,1.0,0.9717903606020555,,0,8110880,0,0,,,,,1.0,,1.0,1.0,,0,6760715,1350165,0,0.0,0.0,0.0,,0.8335365583019352,,0.8335365583019352,1.0,1.0,0,8062871,48009,0,0.0,0.0,0.0,,0.9940809135383584,,0.9940809135383584,1.0,1.0,0.9,0.75
HistoKit (no postprocessing),gaussian,deaaef3a-8172-327d-10b9-23d266fb17ca_123636_5.png,2210245,163499,216,614436,0.8779275738400227,0.7824161376503285,0.9999022828269759,0.7824759680827675,0.7943204314287665,0.8779275738400228,0.9986806340286474,0.2101705155315033,9.771717302408864e-05,62938,2925458,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2988396,0,0,,,,,1.0,,1.0,1.0,,0,2887619,0,100777,0.0,0.0,,0.0,0.9662772269806277,,1.0,0.9662772269806277,,0,2988396,0,0,,,,,1.0,,1.0,1.0,,0,2280923,707473,0,0.0,0.0,0.0,,0.7632599561771599,,0.7632599561771599,1.0,1.0,0,2980872,7524,0,0.0,0.0,0.0,,0.9974822613870451,,0.9974822613870451,1.0,1.0,0.9,0.75
