Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,TCGA-G9-6333-11A-01-TS1.924c9301-78b6-4330-be95-533b25cf1a91.png,9173531,71173718,288566,6149649,0.7402403451048782,0.5876044229774171,0.969502954788986,0.5986701846483563,0.9258145926373108,0.7402403451048781,0.9959619818476555,0.9204684270926795,0.030497045211014005,0.5,2.25
HistoKit (no postprocessing),gaussian,TCGA-FA-A82F-01Z-00-DX1.6D1B9A0A-FAA1-4E4D-9280-3D87F9929972.png,210467830,531839573,1180381,3503252,0.9889957220524775,0.9782309962726119,0.9944229105721096,0.9836274511150997,0.9937300010652337,0.9889957220524775,0.9977854844060866,0.9934560587414243,0.005577089427890322,0.5,2.25
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SJ-01Z-00-DX2.36E46E11-79CA-4356-B68F-F387219B3D16.png,185976293,213206241,1671221,137065733,0.7283340598673707,0.5727400859626771,0.9910938281868206,0.5757030913371005,0.7420860238474944,0.7283340598673707,0.9922224462982535,0.6086876964926689,0.00890617181317947,0.5,2.25
HistoKit (no postprocessing),constant,TCGA-DQ-7590-01Z-00-DX1.8319DF99-1663-48DE-BB6A-A156FBAC2EA1.png,10445291,212615632,110719,23035574,0.47438838473438455,0.3109496414339973,0.9895112831458098,0.3119779312750731,0.9059885677761776,0.4743883847343846,0.9994795238132017,0.902247162698586,0.010488716854190172,0.75,
HistoKit (no postprocessing),constant,TCGA-YL-A8SI-01Z-00-DX1.35E5FB1A-9AAC-4942-892B-E9D80F6BDA23.png,161090744,170331016,4143755,13086005,0.949236331731705,0.9033775723289791,0.9749219743753391,0.9248693922975908,0.950581715519267,0.9492363317317052,0.976250119279423,0.9286543586377406,0.025078025624660865,0.75,
HistoKit (no postprocessing),constant,TCGA-G9-6378-01A-01-BS1.bc59e095-f3ab-4a6e-8cef-ea7fc76abec8.png,15074443,33191599,7320,4091338,0.880322571452131,0.7862287378551858,0.999514645602109,0.786529022741103,0.9217286072487764,0.880322571452131,0.9997795108931107,0.8902624543769178,0.0004853543978910158,0.75,
HistoKit (no postprocessing),constant,TCGA-G9-7509-01Z-00-DX1.D75B78D5-F5B9-4684-9FE0-C7279122D66F.png,60702633,325044009,66602,37187956,0.7651922392148878,0.6196853174362666,0.9989040177978216,0.6201069338749203,0.9119280087148689,0.7651922392148879,0.999795140491431,0.8973366251650375,0.0010959822021784542,0.75,
HistoKit (no postprocessing),constant,TCGA-BA-A6DF-01Z-00-DX1.AAA638F5-C794-441B-A034-30AD8CC72573.png,211152417,815544850,1106475,13097826,0.9674593270539459,0.9369697024075404,0.9947871441823978,0.9415928124546112,0.9863538480134175,0.9674593270539458,0.9986451072004322,0.9841936381273223,0.005212855817602214,0.75,
HistoKit (no postprocessing),constant,normal_004.png,17085646,1294844258,105646,3206434,0.9116386860819246,0.8376250372222864,0.9938546794505032,0.8419859373706392,0.9974817713848161,0.9116386860819246,0.9999184169212464,0.997529808335097,0.006145320549496803,0.75,
HistoKit (no postprocessing),constant,TCGA-YL-A8SL-01Z-00-DX2.F64D1539-E590-4B51-96B4-1F95CAE6E33A.png,293499504,299330503,3872818,38996375,0.9319394233080199,0.8725529652956976,0.9869765350925969,0.8827162155594717,0.9325637140962266,0.9319394233080199,0.987226993466869,0.8847375791408449,0.013023464907403184,0.75,
