Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,54b22c23-34e4-1c55-9de2-c8e205e762bc_131621_2.png,20989881,1715255,79034,312665,0.9907555937238038,0.9816805399788042,0.9962487864230313,0.9853226464104338,0.98304100973142,0.9907555937238038,0.9559524691953192,0.8458198548266204,0.003751213576968724,0.25,0.75
HistoKit (no postprocessing),gaussian,be2180cd-04c9-2627-2456-4397fd5e59ee_103647_1.png,28911291,455376,8750,51243,0.998963539545364,0.9979292253667459,0.999697441646089,0.9982307142047723,0.9979612704941709,0.998963539545364,0.9811473608459772,0.8988529841952236,0.00030255835391104736,0.25,0.75
HistoKit (no postprocessing),gaussian,f761dbde-597d-9a8f-e1a1-2533f0d71b83_120113_3.png,9964240,14740155,372615,165130,0.9737252473282201,0.9487958704949588,0.9639527689998554,0.9836979002642809,0.9786965368229477,0.97372524732822,0.9753443610933006,0.9889213792289111,0.036047231000144626,0.25,0.75
HistoKit (no postprocessing),gaussian,1c7a4a4c-ace6-25f8-ee0c-f8914aeab226_121941_3.png,6958326,3806692,591081,179129,0.947557892216867,0.9003420570208899,0.9217049762981384,0.9749029591079733,0.9332297549732004,0.947557892216867,0.8655953820263119,0.9550584434173035,0.07829502370186162,0.25,0.75
HistoKit (no postprocessing),gaussian,9601a588-d18f-b3b2-00f0-b816a7730c15_114312_2.png,5455342,423132,19555,58451,0.9929012466454145,0.9859025674871705,0.9964282433075909,0.989399130507801,0.9869040104222628,0.9929012466454145,0.9558265772430634,0.8786273601850564,0.003571756692409008,0.25,0.75
HistoKit (no postprocessing),gaussian,6f1702fd-ae84-1c96-04ae-a23a14a5d2d4_111419_2.png,6260215,566693,13506,358622,0.9711362167228567,0.9438919247692709,0.9978472106107364,0.9458179737618557,0.9483086346560845,0.9711362167228568,0.9767217799410203,0.6124325229786614,0.0021527893892635645,0.25,0.75
HistoKit (no postprocessing),gaussian,f9a50b4c-7c73-18cd-0877-8296eed330e2_114604_5.png,5052363,3239141,394783,979153,0.880305213273115,0.7862010466677632,0.9275247992251355,0.8376605483596495,0.8578506513930043,0.8803052132731148,0.8913617896246592,0.7678793844146472,0.0724752007748645,0.25,0.75
HistoKit (no postprocessing),gaussian,2125a939-8f92-6ca7-9a29-e1755d6267ed_103351_7.png,611563,345288,80,1755519,0.41062065145322246,0.25835282925291975,0.9998692047485216,0.2583615607739825,0.35276263156924553,0.41062065145322246,0.9997683630214728,0.16435969605965708,0.00013079525147839508,0.9,1.25
HistoKit (no postprocessing),gaussian,9601a588-d18f-b3b2-00f0-b816a7730c15_114312_1.png,9484051,967925,392970,74952,0.9759250142930468,0.9529819865869813,0.9602137122114046,0.9921590149098185,0.9571495997490086,0.9759250142930467,0.711241499160479,0.928129587669495,0.039786287788595366,0.25,0.75
HistoKit (no postprocessing),gaussian,54b22c23-34e4-1c55-9de2-c8e205e762bc_131621_1.png,26113025,1334232,138677,179314,0.9939481053617478,0.9879690209411549,0.9947174091797933,0.9931799905668339,0.9885471579436279,0.9939481053617479,0.9058482228026307,0.8815272215049955,0.0052825908202066285,0.25,0.75
HistoKit (no postprocessing),gaussian,228e0715-eef2-126e-c558-f7684e2bcfa8_110725_2.png,2619843,191068,55241,874354,0.8493187455718098,0.7381007922944421,0.9793498073331529,0.7497696895738849,0.751478810620809,0.8493187455718098,0.7757248009613941,0.1793355121257117,0.020650192666847096,0.9,1.25
HistoKit (no postprocessing),gaussian,be2180cd-04c9-2627-2456-4397fd5e59ee_103647_4.png,4691141,432845,31756,156382,0.9803417195901538,0.9614414342774824,0.9932761607970702,0.967739812683715,0.9645832815649634,0.9803417195901539,0.9316488772086156,0.7345980411624043,0.0067238392029298965,0.9,1.25
HistoKit (no postprocessing),gaussian,39bcf904-a619-148a-5bca-38122a540be1_104536_1.png,1690989,912586,1110,314631,0.9146119540181393,0.8426589526244188,0.9993440100135985,0.8431253178568223,0.8918441854187762,0.9146119540181393,0.9987851539242811,0.7436223585559848,0.0006559899864015049,0.9,1.25
HistoKit (no postprocessing),gaussian,9e7010fd-072a-6a7f-3911-83d91e8c9301_113642_3.png,3183842,272434,2217,585833,0.9154582392023617,0.8440968087103237,0.9993041560121768,0.844593234164749,0.8545987637989618,0.9154582392023618,0.9919279376372196,0.3174233659222596,0.000695843987823201,0.9,1.25
HistoKit (no postprocessing),gaussian,be2180cd-04c9-2627-2456-4397fd5e59ee_103647_3.png,21743896,1445875,44688,334240,0.9913618342105359,0.982871626154057,0.9979490177057857,0.9848610408052564,0.9839224048811519,0.9913618342105359,0.9700193819382341,0.8122368498664412,0.0020509822942142548,0.25,0.75
HistoKit (no postprocessing),gaussian,10fd35f3-17d4-d309-f849-cc9e883460c1_123055_2.png,4863736,3735922,3571619,106213,0.7256435214001861,0.569419572612429,0.5765893670153776,0.9786289557498478,0.7004410510617398,0.7256435214001862,0.5112420169794463,0.9723557345069863,0.42341063298462245,0.25,0.75
HistoKit (no postprocessing),gaussian,c74350c8-f970-c60d-af8a-f9c4d9c5bab2_124242_3.png,303448,1908510,1518826,23220,0.282416184336292,0.1644264354151246,0.16652160981279435,0.9289186574748675,0.5892263300731698,0.28241618433629206,0.5568494014009715,0.987979686602165,0.8334783901872057,0.9,1.25
HistoKit (no postprocessing),gaussian,332605c9-e7e2-297a-c808-98d567218fe3_115336_3.png,9042210,259678,37303,198385,0.9871350103394587,0.9745968321703903,0.995891519732391,0.9785311443689503,0.9752884800079181,0.9871350103394588,0.8743926379128631,0.5669045524305608,0.004108480267609066,0.25,0.75
HistoKit (no postprocessing),gaussian,969ce636-2f0f-f223-bb1c-2b4624598a38_125938_1.png,21407886,771078,144170,2799616,0.9356683908529012,0.879113598442029,0.9933106150058258,0.8843492401653008,0.8828238946771353,0.935668390852901,0.8424798524552908,0.21594625582589827,0.0066893849941741055,0.25,0.75
