Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),constant,367a29b2-8f5a-4095-840e-86626c38d291_123703_3.png,4498789,1561378,58945,32578,0.9899304672706355,0.9800617038667524,0.9870670381378115,0.9928105580501425,0.9851222997257664,0.9899304672706355,0.9636214507848126,0.9795615437314455,0.012932961862188536,0.25,
HistoKit (no postprocessing),constant,d7d73023-1258-3c47-44ee-6493877f23d1_111048_1.png,5752395,487877,93321,2642899,0.8078633467710506,0.6776600187427513,0.9840360017489731,0.6851927996803924,0.6951793640544658,0.8078633467710506,0.839433377265579,0.15583261146757227,0.015963998251026904,0.25,
HistoKit (no postprocessing),constant,16277008-7349-6ea9-1043-9abf63a9d11e_105523_1.png,1839766,252984,2327,899001,0.8032404395681161,0.6711794633821386,0.9987367630190224,0.6717497326351602,0.6989630864660172,0.8032404395681161,0.9908856257662224,0.21960702613315278,0.0012632369809776162,0.25,
HistoKit (no postprocessing),constant,78f7eac9-40c9-a096-07a4-a0166ddd84e8_103411_8.png,0,5969297,615043,0,0.0,0.0,0.0,,0.9065900302839768,,0.9065900302839768,1.0,1.0,0.25,
HistoKit (no postprocessing),constant,7f0a6db3-032c-fd36-2371-511c4ae59038_115247_3.png,3632106,691152,2101,15611,0.9975676757955727,0.9951471552828114,0.9994218821327459,0.9957203368572727,0.9959198059419899,0.9975676757955727,0.9969693603922377,0.9779119733206181,0.0005781178672541218,0.25,
HistoKit (no postprocessing),constant,37e97aba-1a30-28bd-be40-a79de2fca963_105321_2.png,3128003,844181,68451,18761,0.9862511425588716,0.9728752198531047,0.9785853323714341,0.9940380022143382,0.9785160156831213,0.9862511425588714,0.9249960553651417,0.9782592572849623,0.021414667628565906,0.25,
HistoKit (no postprocessing),constant,0f170c8e-9c83-6973-94f2-3858ac80f3dc_115930_5.png,7141745,283797,37351,473387,0.9654772117882731,0.9332585253701315,0.9947972558104808,0.9378360086207304,0.9356451637291023,0.9654772117882731,0.8836953678677744,0.3748058596061195,0.005202744189519126,0.25,
HistoKit (no postprocessing),constant,c149f6be-4555-ddd6-581f-abc8aeab9698_132314_2.png,2861308,1596893,39054,37665,0.9867710694415825,0.9738875782965916,0.9865347842786522,0.9870074678170511,0.9830826122621789,0.9867710694415827,0.976127588485446,0.9769570734106713,0.013465215721347887,0.25,
HistoKit (no postprocessing),constant,0f170c8e-9c83-6973-94f2-3858ac80f3dc_115930_4.png,5337025,362786,10805,2259648,0.8246009908607538,0.7015498434566619,0.9979795543239034,0.7025476810703843,0.7151345300481892,0.8246009908607539,0.971077997060957,0.1383394205535773,0.0020204456760966596,0.25,
HistoKit (no postprocessing),constant,d76874a4-c608-41cd-b260-c14f0dca935a_100643_5.png,0,3918064,11706,0,0.0,0.0,0.0,,0.9970211997139782,,0.9970211997139782,1.0,1.0,0.25,
HistoKit (no postprocessing),constant,0a6bb222-fb92-5dbe-8347-47a6b9e62ff2_125049_3.png,4690675,337294,5246,1397378,0.8699344045154411,0.769808768616147,0.9988828602525468,0.7704721033144751,0.7818826350851313,0.8699344045154411,0.9846850002919367,0.1944425228515823,0.001117139747453162,0.25,
HistoKit (no postprocessing),constant,d7d9e09c-5b48-9d63-55ef-dabd0e7bf5cd_123455_1.png,0,3130251,2645274,0,0.0,0.0,0.0,,0.5419855337826431,,0.5419855337826431,1.0,1.0,0.25,
HistoKit (no postprocessing),constant,ed9d6e50-ec08-4213-59eb-4f99b1955e7c_103016_4.png,6645006,345081,69208,1900958,0.8708949528635904,0.7713143742225924,0.9896923154370713,0.7775607292518433,0.7801216104054205,0.8708949528635903,0.8329475317954375,0.1536398076792077,0.010307684562928736,0.25,
HistoKit (no postprocessing),constant,8469f8e6-543f-6b82-f38a-8b184a96e4e9_104905_3.png,5239059,767236,1175727,35346,0.8963937709632771,0.8122405867042721,0.816716099336751,0.9932985805981907,0.8322001871042186,0.8963937709632771,0.3948793672344764,0.9559596402610574,0.18328390066324893,0.25,
HistoKit (no postprocessing),constant,46e107b0-7f41-8fd8-abd7-fbe9d0e935a4_133028_5.png,0,11468537,70723,0,0.0,0.0,0.0,,0.9938710974533895,,0.9938710974533895,1.0,1.0,0.25,
