Method,Mode,Image,Tissue_TP,Tissue_TN,Tissue_FP,Tissue_FN,Tissue_DICE,Tissue_JACCARD,Tissue_PRECISION,Tissue_RECALL,Tissue_ACCURACY,Tissue_F1,Tissue_SPECIFICITY,Tissue_NPV,Tissue_FDR,Background_TP,Background_TN,Background_FP,Background_FN,Background_DICE,Background_JACCARD,Background_PRECISION,Background_RECALL,Background_ACCURACY,Background_F1,Background_SPECIFICITY,Background_NPV,Background_FDR,Fold_TP,Fold_TN,Fold_FP,Fold_FN,Fold_DICE,Fold_JACCARD,Fold_PRECISION,Fold_RECALL,Fold_ACCURACY,Fold_F1,Fold_SPECIFICITY,Fold_NPV,Fold_FDR,Dark.Spot_TP,Dark.Spot_TN,Dark.Spot_FP,Dark.Spot_FN,Dark.Spot_DICE,Dark.Spot_JACCARD,Dark.Spot_PRECISION,Dark.Spot_RECALL,Dark.Spot_ACCURACY,Dark.Spot_F1,Dark.Spot_SPECIFICITY,Dark.Spot_NPV,Dark.Spot_FDR,Pen_TP,Pen_TN,Pen_FP,Pen_FN,Pen_DICE,Pen_JACCARD,Pen_PRECISION,Pen_RECALL,Pen_ACCURACY,Pen_F1,Pen_SPECIFICITY,Pen_NPV,Pen_FDR,Edge_TP,Edge_TN,Edge_FP,Edge_FN,Edge_DICE,Edge_JACCARD,Edge_PRECISION,Edge_RECALL,Edge_ACCURACY,Edge_F1,Edge_SPECIFICITY,Edge_NPV,Edge_FDR,Out.Of.Focus_TP,Out.Of.Focus_TN,Out.Of.Focus_FP,Out.Of.Focus_FN,Out.Of.Focus_DICE,Out.Of.Focus_JACCARD,Out.Of.Focus_PRECISION,Out.Of.Focus_RECALL,Out.Of.Focus_ACCURACY,Out.Of.Focus_F1,Out.Of.Focus_SPECIFICITY,Out.Of.Focus_NPV,Out.Of.Focus_FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,TCGA-G9-6333-11A-01-TS1.924c9301-78b6-4330-be95-533b25cf1a91.png,0,86785464,0,0,,,,,1.0,,1.0,1.0,,71145257,9113647,6209533,317027,0.9561437419472446,0.915972610760477,0.9197265870672003,0.9955637158196623,0.9247966226233463,0.9561437419472446,0.5947621185680779,0.9663834207395993,0.08027341293279963,0,86785464,0,0,,,,,1.0,,1.0,1.0,,0,86785464,0,0,,,,,1.0,,1.0,1.0,,0,86785464,0,0,,,,,1.0,,1.0,1.0,,0,86785464,0,0,,,,,1.0,,1.0,1.0,,0,86785464,0,0,,,,,1.0,,1.0,1.0,,0.25,1.75
HistoKit (no postprocessing),gaussian,TCGA-DQ-7590-01Z-00-DX1.8319DF99-1663-48DE-BB6A-A156FBAC2EA1.png,0,246207216,0,0,,,,,1.0,,1.0,1.0,,212614664,10442956,23037909,111687,0.9483704635501556,0.9018104101105061,0.9022378210994539,0.9994749733661346,0.9059751522473655,0.9483704635501556,0.3119081899467054,0.9894182114923262,0.0977621789005461,0,246207216,0,0,,,,,1.0,,1.0,1.0,,0,246207216,0,0,,,,,1.0,,1.0,1.0,,0,246207216,0,0,,,,,1.0,,1.0,1.0,,0,246207216,0,0,,,,,1.0,,1.0,1.0,,0,246207216,0,0,,,,,1.0,,1.0,1.0,,0.5,1.75
HistoKit (no postprocessing),gaussian,TCGA-FA-A82F-01Z-00-DX1.6D1B9A0A-FAA1-4E4D-9280-3D87F9929972.png,0,746991036,0,0,,,,,1.0,,1.0,1.0,,531848662,210079802,3891280,1171292,0.9952631343869213,0.990570932997092,0.9927366251889429,0.9978025363005453,0.9932227138532891,0.9952631343869213,0.9818139911074526,0.9944554511987521,0.007263374811057115,0,746991036,0,0,,,,,1.0,,1.0,1.0,,0,746991036,0,0,,,,,1.0,,1.0,1.0,,0,746991036,0,0,,,,,1.0,,1.0,1.0,,0,746991036,0,0,,,,,1.0,,1.0,1.0,,0,746991036,0,0,,,,,1.0,,1.0,1.0,,0.25,1.75
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SJ-01Z-00-DX2.36E46E11-79CA-4356-B68F-F387219B3D16.png,0,537919488,0,0,,,,,1.0,,1.0,1.0,,213223230,185581377,137460649,1654232,0.7540233553551886,0.6051665242650972,0.6080211916442273,0.9923015099647817,0.7413834521644994,0.7540233553551887,0.574480600242397,0.9911649711887871,0.39197880835577276,0,537919488,0,0,,,,,1.0,,1.0,1.0,,0,537919488,0,0,,,,,1.0,,1.0,1.0,,0,537919488,0,0,,,,,1.0,,1.0,1.0,,0,537919488,0,0,,,,,1.0,,1.0,1.0,,0,537919488,0,0,,,,,1.0,,1.0,1.0,,0.25,1.75
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SI-01Z-00-DX1.35E5FB1A-9AAC-4942-892B-E9D80F6BDA23.png,0,348651520,0,0,,,,,1.0,,1.0,1.0,,170251017,161116296,13060453,4223754,0.9516912474004275,0.9078348769295735,0.9287526688864587,0.9757916059967203,0.9504255509914312,0.9516912474004277,0.925016093853032,0.9744541386070708,0.07124733111354134,0,348651520,0,0,,,,,1.0,,1.0,1.0,,0,348651520,0,0,,,,,1.0,,1.0,1.0,,0,348651520,0,0,,,,,1.0,,1.0,1.0,,0,348651520,0,0,,,,,1.0,,1.0,1.0,,0,348651520,0,0,,,,,1.0,,1.0,1.0,,0.5,1.75
HistoKit (no postprocessing),gaussian,TCGA-G9-6378-01A-01-BS1.bc59e095-f3ab-4a6e-8cef-ea7fc76abec8.png,0,52364700,0,0,,,,,1.0,,1.0,1.0,,33191725,15096900,4068881,7194,0.9421501209382266,0.890627431723901,0.8907993874281057,0.9997833061974096,0.9221598710581747,0.9421501209382266,0.7877007464501447,0.9995237052947367,0.1092006125718943,0,52364700,0,0,,,,,1.0,,1.0,1.0,,0,52364700,0,0,,,,,1.0,,1.0,1.0,,0,52364700,0,0,,,,,1.0,,1.0,1.0,,0,52364700,0,0,,,,,1.0,,1.0,1.0,,0,52364700,0,0,,,,,1.0,,1.0,1.0,,0.5,1.75
HistoKit (no postprocessing),gaussian,TCGA-G9-7509-01Z-00-DX1.D75B78D5-F5B9-4684-9FE0-C7279122D66F.png,0,423001200,0,0,,,,,1.0,,1.0,1.0,,325044220,60479514,37411075,66391,0.9454925474446082,0.8966200714403607,0.896784305496213,0.9997957895013153,0.9114010409426735,0.9454925474446083,0.6178276647206608,0.9989034601101429,0.10321569450378701,0,423001200,0,0,,,,,1.0,,1.0,1.0,,0,423001200,0,0,,,,,1.0,,1.0,1.0,,0,423001200,0,0,,,,,1.0,,1.0,1.0,,0,423001200,0,0,,,,,1.0,,1.0,1.0,,0,423001200,0,0,,,,,1.0,,1.0,1.0,,0.5,1.75
HistoKit (no postprocessing),gaussian,TCGA-BA-A6DF-01Z-00-DX1.AAA638F5-C794-441B-A034-30AD8CC72573.png,0,1040901568,0,0,,,,,1.0,,1.0,1.0,,815543660,211117292,13132951,1107665,0.9913448160160577,0.9828381708211593,0.9841518985504467,0.9986436500302011,0.9863189599883473,0.9913448160160576,0.9414361794024901,0.9947807033835327,0.01584810144955328,0,1040901568,0,0,,,,,1.0,,1.0,1.0,,0,1040901568,0,0,,,,,1.0,,1.0,1.0,,0,1040901568,0,0,,,,,1.0,,1.0,1.0,,0,1040901568,0,0,,,,,1.0,,1.0,1.0,,0,1040901568,0,0,,,,,1.0,,1.0,1.0,,0.5,1.75
HistoKit (no postprocessing),gaussian,normal_004.png,0,1315241984,0,0,,,,,1.0,,1.0,1.0,,1294845209,17084792,3207288,104695,0.9987227227407415,0.9974487041935981,0.9975291538613327,0.9999191513125901,0.9974818451355032,0.9987227227407415,0.8419438519856023,0.9939093586678881,0.0024708461386673793,0,1315241984,0,0,,,,,1.0,,1.0,1.0,,0,1315241984,0,0,,,,,1.0,,1.0,1.0,,0,1315241984,0,0,,,,,1.0,,1.0,1.0,,0,1315241984,0,0,,,,,1.0,,1.0,1.0,,0,1315241984,0,0,,,,,1.0,,1.0,1.0,,0.5,1.75
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SL-01Z-00-DX2.F64D1539-E590-4B51-96B4-1F95CAE6E33A.png,0,635699200,0,0,,,,,1.0,,1.0,1.0,,299037242,292859019,39636860,4166079,0.9317580936321544,0.8722351071212391,0.8829645970390733,0.9862597844038786,0.9310948653073655,0.9317580936321544,0.8807899210083142,0.9859739832490519,0.11703540296092672,0,635699200,0,0,,,,,1.0,,1.0,1.0,,0,635699200,0,0,,,,,1.0,,1.0,1.0,,0,635699200,0,0,,,,,1.0,,1.0,1.0,,0,635699200,0,0,,,,,1.0,,1.0,1.0,,0,635699200,0,0,,,,,1.0,,1.0,1.0,,0.5,1.75
